,index,ts_code,det_price,share_price,conv_price,over_rate
98,13,113013.SH,112.59,16.66,19.01,0.28471542617046836
99,319,113043.SH,108.18,11.23,13.33,0.28409563668744425
100,83,127011.SZ,108.52,9.8,11.59,0.2834151020408161
101,57,128042.SZ,97.61,9.88,12.96,0.2803902834008097
102,71,113525.SH,97.53,5.97,7.83,0.2791623115577889
103,248,128123.SZ,104.97,11.26,13.7,0.27716607460035514
104,90,127012.SZ,103.41,7.14,8.81,0.2759693277310925
105,278,113604.SH,92.71,7.59,10.44,0.27522055335968376
106,223,128116.SZ,97.26,22.75,29.82,0.27485415384615386
107,253,128125.SZ,103.2,20.91,25.79,0.27284935437589664
108,331,123090.SZ,125.41,34.89,35.35,0.27063442247062186
109,77,128056.SZ,99.1,5.23,6.7,0.2695411089866154
110,84,110053.SH,109.1,5.75,6.69,0.26935478260869566
111,333,123091.SZ,142.59,18.33,16.24,0.26331783960720134
112,275,128133.SZ,103.05,24.57,30.12,0.26327472527472523
113,179,128100.SZ,77.91,1.79,2.9,0.26222905027932936
114,73,128052.SZ,190.24,10.09,6.67,0.257582556987116
115,212,123053.SZ,99.3,16.43,20.8,0.25711503347535
116,134,123033.SZ,114.9,37.19,40.68,0.2568249529443401
117,219,113588.SH,98.18,10.44,13.36,0.2564030651340997
118,329,128142.SZ,125.8,18.75,18.69,0.25397439999999993
119,147,128087.SZ,85.08,4.29,6.3,0.2494265734265733
120,318,123083.SZ,102.0,12.72,15.57,0.24853773584905642
121,130,127014.SZ,98.01,6.87,8.75,0.2483078602620087
122,276,113603.SH,117.1,22.41,23.88,0.24781258366800513
123,236,128121.SZ,110.81,17.99,20.25,0.24730544747081734
124,267,128129.SZ,100.58,4.63,5.74,0.24693131749460046
125,19,110038.SH,103.75,19.85,23.85,0.24656801007556678
126,240,113594.SH,108.15,34.16,39.37,0.2464477459016394
127,226,123057.SZ,96.75,7.7,9.91,0.24518506493506495
128,235,123059.SZ,98.5,7.85,9.91,0.2434840764331211
129,54,123012.SZ,111.6,4.77,5.31,0.2423396226415095
130,305,123077.SZ,93.18,7.3,9.72,0.24069808219178104
131,157,113561.SH,95.98,7.92,10.23,0.2397416666666667
132,229,113036.SH,98.17,3.85,4.86,0.23923688311688324
133,122,123031.SZ,198.85,29.66,18.43,0.23560536075522578
134,284,123070.SZ,106.5,17.4,20.16,0.23393103448275862
135,304,110077.SH,105.19,6.08,7.13,0.23356036184210513
136,142,128082.SZ,95.1,9.04,11.71,0.2318816371681416
137,317,127026.SZ,94.7,9.9,12.85,0.22918686868686877
138,58,113516.SH,105.92,4.76,5.52,0.22831596638655463
139,335,113616.SH,155.9,282.98,222.83,0.2276202205102834
140,227,128117.SZ,98.1,23.25,29.03,0.2248787096774194
141,244,113037.SH,100.43,3.9,4.75,0.22318589743589748
142,237,128120.SZ,93.31,18.61,24.37,0.2219047286405161
143,153,123038.SZ,107.0,22.17,25.29,0.22058186738836244
144,293,113607.SH,114.36,20.63,22.01,0.2200986912263696
145,25,128026.SZ,94.29,8.85,11.45,0.21991016949152553
146,207,127017.SZ,115.87,13.45,14.16,0.21986557620817854
147,300,127025.SZ,116.68,15.1,15.78,0.21934463576158952
148,337,113618.SH,107.03,32.91,37.47,0.2186004557885143
149,292,113606.SH,105.81,28.99,33.32,0.21613977233528814
150,92,123025.SZ,122.99,50.62,49.95,0.2136211971552748
151,50,123010.SZ,93.72,9.43,12.2,0.21249628844114515
152,343,123098.SZ,120.3,45.51,45.78,0.21013711272247856
153,242,123060.SZ,116.69,23.01,23.86,0.21000582355497588
154,322,123085.SZ,92.36,4.77,6.24,0.20823144654088072
155,171,123043.SZ,110.5,14.1,15.41,0.20766312056737593
156,152,113030.SH,101.41,5.67,6.75,0.20726190476190473
157,259,113600.SH,90.22,17.84,23.85,0.20613621076233204
158,299,128137.SZ,120.5,27.75,27.77,0.20586846846846843
159,260,110072.SH,78.56,2.63,4.03,0.20379011406844122
160,209,128109.SZ,106.68,7.74,8.73,0.20325116279069777
161,30,110041.SH,103.7,2.32,2.69,0.20238362068965515
162,324,113044.SH,102.4,6.53,7.66,0.20120061255742722
163,1,110033.SH,108.0,6.46,7.18,0.20037151702786365
164,69,113524.SH,97.64,11.46,14.08,0.1996258289703314
165,66,128049.SZ,97.47,6.03,7.42,0.1993820895522388
166,162,113563.SH,102.83,20.99,24.47,0.19878518342067658
167,203,113579.SH,118.01,41.4,42.05,0.19862814009661833
168,338,123093.SZ,116.9,48.17,49.29,0.19618040274029475
169,174,113570.SH,93.57,9.03,11.54,0.19578936877076394
170,288,113605.SH,122.64,86.06,83.85,0.19490634441087584
171,200,113578.SH,97.41,4.43,5.43,0.19398713318284416
172,277,128134.SZ,123.7,45.53,43.74,0.18836766966835072
173,321,123084.SZ,94.72,9.06,11.36,0.18765916114790268
174,101,113026.SH,104.7,5.17,5.86,0.18673500967117992
175,87,110056.SH,101.33,12.83,15.01,0.18547412314886993
176,183,110068.SH,97.8,8.86,10.73,0.1844176072234764
177,231,110071.SH,99.67,5.56,6.6,0.18313309352517998
178,93,110057.SH,103.7,8.68,9.89,0.18155875576036887
179,2,110034.SH,108.8,16.87,18.32,0.1815151155898042
180,9,113012.SH,116.19,9.9,10.06,0.18067818181818182
181,274,123067.SZ,102.07,8.11,9.38,0.1805383477188657
182,63,128048.SZ,115.85,5.66,5.76,0.17896819787985863
183,177,123044.SZ,103.03,16.45,18.8,0.1774857142857143
184,192,113576.SH,95.35,8.55,10.55,0.17654093567251436
185,256,113599.SH,100.86,21.3,24.82,0.1752794366197183
186,14,113014.SH,100.09,7.28,8.54,0.17413269230769227
187,39,113505.SH,98.15,5.98,7.14,0.17189130434782615
188,298,127024.SZ,121.03,8.63,8.31,0.1654221320973348
189,41,127005.SZ,116.02,7.25,7.28,0.16500082758620685
190,99,113534.SH,92.62,12.07,15.18,0.16484805302402664
191,336,128143.SZ,95.73,14.79,17.97,0.16312920892494928
192,172,113568.SH,93.02,7.13,8.91,0.16242384291725107
193,118,128071.SZ,104.5,3.85,4.28,0.16171428571428578
194,302,128138.SZ,104.1,22.81,25.43,0.16057124068391057
195,233,123058.SZ,135.0,24.73,21.24,0.1594824100283056
196,40,128036.SZ,128.15,7.71,6.96,0.15684046692607018
197,178,123045.SZ,101.4,17.66,20.13,0.1558221970554925
198,243,123061.SZ,101.13,13.02,14.86,0.15421797235023033
199,182,123047.SZ,108.7,16.59,17.61,0.15383182640144677
200,143,128083.SZ,102.98,10.45,11.7,0.15298181818181839
201,330,123089.SZ,91.76,6.38,8.0,0.15059561128526652
202,35,128034.SZ,105.59,4.13,4.5,0.15049636803874103
203,310,113611.SH,140.7,90.15,73.69,0.15010349417637237
204,128,128078.SZ,116.17,22.66,22.4,0.1483706972639011
205,194,123048.SZ,105.37,8.18,8.9,0.14644621026894883
206,120,123030.SZ,129.3,6.38,5.65,0.14505485893416942
207,8,113011.SH,124.77,4.1,3.76,0.14423219512195118
208,170,113567.SH,102.0,10.22,11.46,0.14375733855185907
209,89,123024.SZ,99.82,16.04,18.33,0.14071109725685785
210,287,113040.SH,137.93,191.06,158.0,0.14063330890819634
211,320,127027.SZ,91.12,2.67,3.33,0.1364404494382024
212,327,113614.SH,123.62,41.4,38.04,0.13587072463768118
213,151,113559.SH,112.47,10.22,10.32,0.13570489236790598
214,85,110055.SH,134.74,19.96,16.81,0.13475921843687372
215,198,123050.SZ,112.4,5.14,5.18,0.1327470817120622
216,20,123002.SZ,107.74,8.07,8.48,0.13213779429987604
217,309,128139.SZ,95.9,31.6,37.28,0.13137721518987353
218,282,123069.SZ,98.35,16.68,19.15,0.12913818944844105
219,137,123035.SZ,114.51,7.08,6.98,0.12892627118644068
220,195,110070.SH,96.79,2.36,2.75,0.1278495762711864
221,239,127020.SZ,112.53,4.7,4.71,0.12769425531914894
222,334,123092.SZ,100.3,4.65,5.2,0.12163440860215055
223,78,110051.SH,115.18,10.37,10.09,0.1207002892960464
224,97,128064.SZ,110.22,5.97,6.07,0.12066231155778907
225,31,128032.SZ,106.28,9.39,9.89,0.11939211927582528
226,187,110069.SH,134.8,24.35,20.2,0.11825872689938403
227,105,128066.SZ,92.67,8.02,9.67,0.11735523690773078
228,26,123004.SZ,96.5,3.3,3.82,0.11706060606060606
229,67,110048.SH,111.21,8.09,8.12,0.11622398022249669
230,241,113595.SH,87.92,5.46,6.93,0.11590769230769221
231,225,113591.SH,96.2,9.03,10.46,0.11434330011074231
232,312,123080.SZ,95.4,17.91,20.91,0.1137989949748744
233,138,113549.SH,95.17,7.61,8.88,0.11052509855453352
234,190,128105.SZ,98.0,7.17,8.11,0.10847977684797755
235,238,113593.SH,104.06,20.05,21.32,0.10651331670822944
236,156,128091.SZ,107.8,15.97,16.39,0.1063506574827802
237,21,128021.SZ,110.78,5.2,5.19,0.10566961538461545
238,132,110060.SH,109.01,7.06,7.16,0.10554050991501424
239,232,128119.SZ,123.68,10.78,9.57,0.09797551020408188
240,220,123056.SZ,104.0,11.29,11.89,0.0952701505757308
241,110,113027.SH,107.03,9.95,10.17,0.09396492462311577
242,280,123068.SZ,98.8,16.69,18.45,0.09218693828639886
243,196,123049.SZ,104.75,7.18,7.48,0.0912674094707523
244,247,123062.SZ,105.83,16.69,17.17,0.08873642899940089
245,136,110061.SH,121.86,10.73,9.58,0.08799515377446414
246,204,113582.SH,269.81,62.83,25.33,0.08774268661467446
247,15,128017.SZ,198.52,40.95,22.42,0.0868909401709401
248,261,110074.SH,97.32,3.36,3.75,0.08616071428571428
249,28,128029.SZ,224.2,17.65,8.55,0.08606798866855542
250,125,113545.SH,202.49,20.1,10.78,0.08599114427860688
251,308,113610.SH,96.0,7.8,8.81,0.08430769230769236
252,341,113621.SH,122.54,37.27,32.96,0.08369154816206063
253,181,123046.SZ,136.0,12.73,10.12,0.0811626080125685
254,133,113548.SH,128.36,17.93,15.1,0.0810016731734525
255,46,128039.SZ,103.75,5.58,5.81,0.08026433691756259
256,201,128107.SZ,106.61,5.29,5.36,0.0802071833648394
257,61,128046.SZ,148.1,25.56,18.62,0.07888184663536778
258,115,113542.SH,113.84,17.17,16.27,0.07872847990681399
259,140,128081.SZ,100.0,9.06,9.76,0.07726269315673286
260,155,128090.SZ,107.2,4.19,4.21,0.0771169451073984
261,166,113565.SH,102.3,9.5,10.0,0.07684210526315786
262,262,128127.SZ,91.19,4.55,5.37,0.0762424175824176
263,107,113536.SH,106.7,19.38,19.54,0.07580908152734779
264,265,113039.SH,97.56,3.24,3.57,0.07496666666666664
265,326,123087.SZ,102.0,15.79,16.62,0.07361621279290695
266,315,123082.SZ,102.05,8.44,8.86,0.07128317535545026
267,193,128106.SZ,107.8,9.45,9.39,0.07115555555555579
268,316,113612.SH,103.85,20.18,20.79,0.06989172447968284
269,76,128053.SZ,118.21,5.41,4.89,0.06847855822550819
270,314,128140.SZ,97.3,24.18,26.55,0.06836848635235733
271,44,113508.SH,132.0,19.5,15.78,0.06818461538461534
272,148,113557.SH,97.57,9.25,10.11,0.06641372972972964
273,109,123027.SZ,145.41,40.0,29.33,0.06621882499999986
274,159,127015.SZ,129.8,24.07,19.75,0.06503946821769845
275,264,113601.SH,95.32,15.2,16.98,0.06482473684210523
276,332,113615.SH,128.87,15.43,12.73,0.06319837977965018
277,34,123007.SZ,107.85,15.18,14.95,0.06215909090909091
278,217,128113.SZ,118.81,16.67,14.9,0.06194901019796036
279,165,128097.SZ,135.6,13.66,10.69,0.06117423133235726
280,218,128114.SZ,112.85,16.56,15.55,0.059672403381642654
281,211,123052.SZ,109.6,10.24,9.9,0.059609374999999964
282,311,123079.SZ,115.3,16.67,15.31,0.05893401319736052
283,306,113609.SH,92.55,17.79,20.34,0.058160202360877024
284,296,113041.SH,183.95,12.19,7.0,0.056316652994257546
285,281,127022.SZ,165.0,17.97,11.5,0.05592654424040077
286,45,113509.SH,190.41,28.05,15.55,0.055570588235294066
287,328,128141.SZ,109.9,17.22,16.47,0.051134146341463474
288,208,123051.SZ,106.87,8.95,8.8,0.05078882681564266
289,36,110043.SH,126.8,7.01,5.79,0.04732097004279611
290,158,128093.SZ,103.17,5.8,5.87,0.04415155172413798
291,163,128096.SZ,116.5,5.08,4.54,0.04116141732283474
292,273,123066.SZ,127.1,27.6,22.58,0.039825362318840464
293,168,113564.SH,123.94,27.6,23.1,0.03732391304347816
294,186,113033.SH,97.81,6.61,7.01,0.037289107413010586
295,7,128013.SZ,102.78,2.3,2.32,0.036737391304347805
296,342,123097.SZ,101.0,9.11,9.34,0.03549945115257958
297,150,110065.SH,119.62,10.78,9.33,0.035301113172541726
298,257,128126.SZ,170.0,99.02,60.27,0.034730357503534745
299,164,128095.SZ,168.5,106.01,65.09,0.03458777473823236
300,82,128057.SZ,112.88,9.52,8.72,0.0339428571428573
301,74,113526.SH,126.28,7.48,6.11,0.0315117647058823
302,47,128040.SZ,106.99,10.72,10.33,0.030976399253731204
303,254,113598.SH,124.29,16.78,13.88,0.028096066746126438
304,108,113537.SH,122.57,23.2,19.43,0.026523750000000033
305,100,113025.SH,146.19,15.97,11.2,0.0252523481527864
306,250,123063.SZ,106.0,5.11,4.94,0.024735812133072393
307,176,113572.SH,116.32,16.11,14.19,0.024569087523277435
308,290,123073.SZ,106.0,24.63,23.8,0.024279334145351144
309,124,128075.SZ,114.89,6.22,5.54,0.023296784565916367
310,215,128111.SZ,170.3,25.76,15.47,0.022725543478260904
311,127,128079.SZ,129.0,16.92,13.41,0.022393617021276475
312,38,113504.SH,124.67,25.77,21.13,0.022226270857586335
313,184,128103.SZ,169.9,8.61,5.18,0.022162601626016243
314,139,113550.SH,119.61,11.3,9.65,0.021448230088495536
315,144,110063.SH,116.6,3.77,3.3,0.0206366047745357
316,65,110047.SH,114.7,3.77,3.34,0.016175066312997394
317,289,127023.SZ,114.5,5.84,5.18,0.015599315068493037
318,114,113541.SH,110.61,12.62,11.54,0.01144167987321702
319,86,123022.SZ,132.4,8.07,6.15,0.008996282527881089
320,169,110066.SH,167.74,8.13,4.88,0.006852644526445133
321,145,113029.SH,161.07,20.51,12.8,0.005215017064846374
322,161,128094.SZ,116.12,16.13,13.95,0.004261624302541987
323,146,128085.SZ,100.56,3.93,3.92,0.0030412213740456935
324,70,128051.SZ,110.09,13.98,12.72,0.0016772532188841854
325,205,128108.SZ,123.31,21.93,17.79,0.00031231190150484686
326,206,113583.SH,122.56,88.1,71.82,-0.000878637911464249
327,263,128128.SZ,107.0,8.81,8.22,-0.0016572077185015941
328,230,113592.SH,191.17,222.07,115.9,-0.0022694195523932943
329,255,113038.SH,198.09,104.46,52.59,-0.002723233773693117
330,197,113577.SH,134.75,14.95,11.06,-0.003120401337792434
331,213,113585.SH,126.39,36.41,28.68,-0.004431419939576946
332,191,113034.SH,121.25,5.7,4.68,-0.004473684210526438
333,64,127008.SZ,134.52,7.49,5.54,-0.005018958611482026
334,216,128112.SZ,136.81,32.0,23.27,-0.0051347812499999935
335,116,113543.SH,210.11,151.53,71.69,-0.005953547152379052
336,222,113590.SH,150.15,55.06,36.39,-0.007635579367962194
337,103,128065.SZ,196.88,18.72,9.43,-0.008238034188034172
338,4,128010.SZ,108.79,10.15,9.25,-0.008564039408866906
339,27,128028.SZ,235.5,99.02,41.68,-0.00872147041001814
340,68,128050.SZ,130.14,19.51,14.85,-0.009441824705279529
341,291,123074.SZ,116.79,34.75,29.41,-0.011570100719424329
342,17,113016.SH,119.41,19.2,15.7,-0.023574479166666704
343,268,128130.SZ,115.79,4.04,3.4,-0.02552970297029701
