,index,ts_code,det_price,share_price,conv_price,over_rate
183,307,128138.SZ,103.2,22.01,25.43,0.1923562017264879
184,157,128091.SZ,111.51,15.35,16.39,0.19065074918566788
185,225,123056.SZ,99.3,9.93,11.89,0.18900000000000006
186,188,110069.SH,125.0,21.24,20.2,0.18879472693032018
187,281,113603.SH,124.5,25.07,23.88,0.18590347028320683
188,314,128139.SZ,93.0,29.25,37.28,0.1853128205128206
189,171,113567.SH,97.51,9.43,11.46,0.18501018027571592
190,265,110072.SH,72.16,2.46,4.03,0.18213333333333334
191,153,113030.SH,102.05,5.83,6.75,0.18153945111492284
192,152,113559.SH,104.49,9.16,10.32,0.17722358078602618
193,67,128049.SZ,91.67,5.78,7.42,0.1768017301038063
194,100,113534.SH,87.16,11.27,15.18,0.17399183673469396
195,240,123059.SZ,95.17,8.04,9.91,0.1730531094527365
196,337,123091.SZ,149.5,20.71,16.24,0.17232254949299836
197,106,128066.SZ,88.21,7.29,9.67,0.17008326474622776
198,35,128034.SZ,103.4,3.98,4.5,0.16909547738693476
199,247,123060.SZ,116.89,23.9,23.86,0.16694368200836823
200,326,123084.SZ,92.6,9.03,11.36,0.1649346622369876
201,338,123092.SZ,94.76,4.23,5.2,0.16489834515366425
202,154,123038.SZ,109.96,23.89,25.29,0.16403867727082436
203,63,128048.SZ,108.0,5.36,5.76,0.16059701492537312
204,241,128121.SZ,113.6,19.86,20.25,0.15830815709969798
205,335,123090.SZ,136.33,41.61,35.35,0.158198870463831
206,183,123047.SZ,105.6,16.08,17.61,0.15647761194029858
207,197,123049.SZ,98.9,6.4,7.48,0.15589375000000005
208,9,113012.SH,109.14,9.52,10.06,0.15330714285714292
209,8,113011.SH,122.31,3.99,3.76,0.1525954887218043
210,319,128140.SZ,92.64,21.35,26.55,0.15203372365339576
211,332,128141.SZ,104.5,14.95,16.47,0.151247491638796
212,340,128143.SZ,93.9,14.66,17.97,0.15101159618008192
213,285,123068.SZ,99.0,15.9,18.45,0.14877358490566028
214,293,113605.SH,132.06,96.59,83.85,0.14641588156123797
215,31,128032.SZ,108.65,9.38,9.89,0.1455740938166311
216,195,123048.SZ,103.0,8.01,8.9,0.14444444444444463
217,2,110034.SH,111.26,17.82,18.32,0.14381773288439956
218,304,128137.SZ,122.51,29.76,27.77,0.14317967069892482
219,196,110070.SH,90.13,2.17,2.75,0.14220046082949306
220,77,128053.SZ,121.48,5.21,4.89,0.14018656429942422
221,93,123025.SZ,129.0,56.53,49.95,0.13984609941623935
222,98,128064.SZ,102.09,5.44,6.07,0.13912922794117646
223,191,128105.SZ,95.83,6.84,8.11,0.13622997076023394
224,129,128078.SZ,113.5,22.4,22.4,0.135
225,287,123069.SZ,93.18,15.74,19.15,0.13367026683608646
226,133,110060.SH,100.82,6.37,7.16,0.1332357927786498
227,282,128134.SZ,129.7,50.2,43.74,0.13009521912350597
228,301,113041.SH,169.07,10.49,7.01,0.1298195424213535
229,141,128081.SZ,93.6,8.09,9.76,0.12921631644004936
230,68,110048.SH,109.5,7.88,8.12,0.12835025380710652
231,66,110047.SH,103.07,3.06,3.34,0.12501241830065346
232,336,113615.SH,106.41,12.05,12.73,0.1241487966804978
233,110,123027.SZ,154.42,40.3,29.33,0.12385573200992551
234,149,113557.SH,91.8,8.29,10.11,0.11953920386007252
235,119,128071.SZ,104.07,3.98,4.28,0.11914472361809046
236,139,113549.SH,91.9,7.3,8.88,0.11790684931506859
237,79,110051.SH,111.43,10.06,10.09,0.11762296222664022
238,267,128127.SZ,87.04,4.19,5.37,0.1155245823389021
239,64,127008.SZ,143.0,7.11,5.54,0.11423347398030938
240,182,123046.SZ,157.69,14.36,10.12,0.11129721448467962
241,286,127022.SZ,141.0,14.6,11.5,0.11061643835616448
242,145,110063.SH,102.86,3.06,3.3,0.10927450980392149
243,178,123044.SZ,111.38,18.88,18.8,0.10908050847457629
244,294,127023.SZ,105.0,4.91,5.18,0.1077393075356413
245,128,128079.SZ,111.97,13.56,13.41,0.10731393805309726
246,164,128096.SZ,119.6,4.91,4.54,0.10587372708757639
247,169,113564.SH,112.0,23.4,23.1,0.10564102564102575
248,243,113593.SH,107.11,20.66,21.32,0.1053171345595353
249,292,113040.SH,150.35,214.96,158.0,0.10510327502791195
250,137,110061.SH,123.06,10.7,9.58,0.10178953271028048
251,159,128093.SZ,97.36,5.19,5.87,0.1011622350674372
252,252,123062.SZ,108.89,17.0,17.17,0.09978900000000013
253,316,123079.SZ,113.84,15.86,15.31,0.09892206809583867
254,289,123070.SZ,110.12,20.27,20.16,0.09522407498766651
255,167,113565.SH,104.39,9.58,10.0,0.08966597077244262
256,325,127027.SZ,88.66,2.71,3.33,0.0894383763837639
257,36,110043.SH,117.71,6.26,5.79,0.08872348242811515
258,269,113601.SH,92.61,14.45,16.98,0.08824761245674748
259,86,110055.SH,144.46,22.35,16.81,0.0865201789709171
260,156,128090.SZ,102.88,3.99,4.21,0.08552581453634066
261,21,128021.SZ,104.1,4.98,5.19,0.08489759036144578
262,202,128107.SZ,103.8,5.13,5.36,0.0845380116959066
263,317,123080.SZ,93.66,18.1,20.91,0.0820058563535911
264,20,123002.SZ,102.6,8.05,8.48,0.08080496894409928
265,39,113505.SH,98.41,6.51,7.14,0.07933548387096775
266,134,113548.SH,130.33,18.28,15.1,0.07657713347921224
267,46,128039.SZ,100.0,5.4,5.81,0.07592592592592562
268,279,123067.SZ,109.1,9.53,9.38,0.07382791185729284
269,315,113611.SH,151.48,104.04,73.69,0.07291053440984221
270,17,113016.SH,102.63,15.02,15.7,0.07276364846870835
271,220,128113.SZ,114.6,15.95,14.9,0.07055799373040757
272,108,113536.SH,104.04,19.01,19.54,0.06940641767490788
273,212,123052.SZ,108.3,10.04,9.9,0.06789840637450215
274,221,128114.SZ,112.82,16.43,15.55,0.06777297626293366
275,38,113504.SH,122.7,24.3,21.13,0.06693456790123459
276,238,123058.SZ,141.88,28.28,21.24,0.06560509193776502
277,321,113612.SH,101.3,19.77,20.79,0.06526403641881635
278,295,123073.SZ,101.21,22.62,23.8,0.06489743589743571
279,255,123063.SZ,100.6,4.67,4.94,0.06416274089935758
280,313,113610.SH,93.17,7.72,8.81,0.06324831606217617
281,192,113034.SH,113.27,4.99,4.68,0.062331863727454716
282,160,127015.SZ,125.87,23.48,19.75,0.05874467632027254
283,205,113582.SH,272.58,65.32,25.33,0.057019503980404014
284,209,123051.SZ,102.66,8.57,8.8,0.054151691948658036
285,177,113572.SH,107.98,14.55,14.19,0.053083298969072094
286,75,113526.SH,122.09,7.1,6.11,0.050661830985915576
287,230,113591.SH,97.5,9.72,10.46,0.04922839506172841
288,116,113542.SH,112.36,17.47,16.27,0.04642083571837426
289,151,110065.SH,114.59,10.24,9.33,0.04406708984375001
290,187,113033.SH,98.65,6.63,7.01,0.0430414781297134
291,34,123007.SZ,108.0,15.48,14.95,0.043023255813953505
292,83,128057.SZ,108.0,9.06,8.72,0.03947019867549678
293,166,128097.SZ,135.0,13.91,10.69,0.03749101365923805
294,259,113598.SH,119.04,15.93,13.88,0.03720979284369134
295,270,113039.SH,95.78,3.3,3.57,0.03616545454545458
296,117,113543.SH,235.63,163.11,71.69,0.03563942738029538
297,15,128017.SZ,226.0,49.0,22.42,0.034065306122448985
298,125,128075.SZ,112.1,6.01,5.54,0.03333444259567376
299,71,128051.SZ,101.37,12.57,12.72,0.025796658711217273
300,140,113550.SH,118.46,11.16,9.65,0.024318100358422898
301,69,128050.SZ,119.58,17.36,14.85,0.0229049539170507
302,165,128095.SZ,212.0,135.57,65.09,0.017856457918418694
303,47,128040.SZ,105.4,10.7,10.33,0.01755327102803749
304,87,123022.SZ,128.85,7.79,6.15,0.01723684210526319
305,237,128119.SZ,132.16,12.45,9.57,0.015880481927711035
306,268,128128.SZ,97.98,7.93,8.22,0.01563127364438863
307,126,113545.SH,202.03,21.47,10.78,0.014384443409408476
308,61,128046.SZ,149.72,27.6,18.62,0.010067536231884026
309,4,128010.SZ,123.0,11.28,9.25,0.008643617021276672
310,207,113583.SH,138.97,99.1,71.82,0.007146861755802156
311,28,128029.SZ,221.5,18.83,8.55,0.005748805098247707
312,45,113509.SH,230.8,35.7,15.55,0.005305322128851562
313,278,123066.SZ,122.4,27.5,22.58,0.005015272727272822
314,109,113537.SH,125.01,24.21,19.43,0.003281412639405171
315,115,113541.SH,109.11,12.57,11.54,0.0016940334128876253
316,65,123017.SZ,179.0,102.69,57.4,0.0005453306066802806
317,27,128028.SZ,313.31,130.62,41.68,-0.00024798652580004495
318,224,128115.SZ,298.53,36.68,12.28,-0.0005593238822248064
319,147,128085.SZ,83.88,3.29,3.92,-0.0005787234042553976
320,223,123055.SZ,132.0,16.2,12.25,-0.0018518518518518606
321,146,113029.SH,163.21,20.93,12.8,-0.001869087434304777
322,206,128108.SZ,147.2,26.25,17.79,-0.0024045714285715705
323,218,128112.SZ,144.5,33.71,23.27,-0.002517057253040675
324,217,128111.SZ,215.0,33.35,15.47,-0.0026836581709146156
325,104,128065.SZ,238.48,22.55,9.43,-0.0027200000000001303
326,162,128094.SZ,110.58,15.47,13.95,-0.0028500323206205693
327,262,128126.SZ,216.0,130.62,60.27,-0.003344051446945294
328,101,113025.SH,139.75,15.71,11.2,-0.0036919159770848324
329,170,110066.SH,164.24,8.05,4.88,-0.00435875776397528
330,235,113592.SH,230.02,267.77,115.9,-0.0043948911379166405
331,214,113585.SH,134.98,38.9,28.68,-0.004826118251928142
332,219,113587.SH,152.01,98.32,64.33,-0.005410567534581013
333,198,113577.SH,127.45,14.18,11.06,-0.005925952045133876
334,215,128110.SZ,286.35,49.3,17.06,-0.00910121703853956
335,44,113508.SH,128.8,20.58,15.78,-0.012408163265305906
336,227,113590.SH,169.06,62.36,36.39,-0.01345519563822946
337,260,113038.SH,203.29,108.82,52.59,-0.01754998162102547
338,273,128130.SZ,113.8,3.95,3.4,-0.020455696202531754
339,185,128103.SZ,187.6,9.99,5.18,-0.02725925925925945
340,296,123074.SZ,131.4,40.11,29.41,-0.036531039640987244
