,index,ts_code,det_price,share_price,conv_price,over_rate
47,272,128122.SZ,111.3,11.53,14.18,0.36880659150043354
48,5,128010.SZ,108.8,7.38,9.25,0.3636856368563687
49,105,113024.SH,104.46,7.53,9.76,0.35395697211155347
50,91,110053.SH,112.87,6.08,7.28,0.3514697368421053
51,79,128052.SZ,279.9,13.86,6.67,0.3469935064935064
52,109,127013.SZ,108.52,9.2,11.39,0.3435247826086957
53,304,128134.SZ,118.0,38.44,43.74,0.34269510926118657
54,87,110052.SH,107.14,6.38,7.94,0.33337241379310356
55,39,128035.SZ,115.3,45.09,52.1,0.33225327123530696
56,279,113597.SH,109.58,19.26,23.4,0.3313457943925234
57,108,113026.SH,102.84,4.7,6.08,0.3303557446808511
58,103,128063.SZ,107.5,6.98,8.61,0.3260386819484239
59,298,128131.SZ,115.1,17.01,19.54,0.32219517930629016
60,55,123011.SZ,105.5,27.68,34.54,0.3164631502890173
61,97,127012.SZ,105.4,7.07,8.81,0.3134002828854314
62,302,128133.SZ,111.11,25.49,30.12,0.3129200470772853
63,41,113505.SH,106.27,5.78,7.14,0.31274705882352943
64,27,128026.SZ,105.34,9.21,11.45,0.309601520086862
65,17,128018.SZ,106.3,6.03,7.42,0.30803648424543945
66,303,113603.SH,117.75,21.53,23.88,0.30602415234556407
67,158,128087.SZ,101.96,4.92,6.3,0.30558536585365836
68,294,128129.SZ,111.43,4.92,5.74,0.3000166666666666
69,293,113602.SH,120.4,32.69,35.28,0.2993918629550323
70,102,113532.SH,106.71,6.32,7.69,0.2984175632911393
71,286,113600.SH,106.26,19.52,23.85,0.29830993852459037
72,67,127008.SZ,255.79,10.94,5.54,0.2953168190127971
73,275,128123.SZ,117.4,12.43,13.7,0.2939501206757845
74,149,128081.SZ,106.3,8.07,9.76,0.28561090458488214
75,285,127021.SZ,114.05,10.94,12.33,0.2854081352833639
76,223,113579.SH,121.95,40.23,42.05,0.2746700223713648
77,10,113012.SH,113.04,8.95,10.06,0.27059486033519575
78,197,128100.SZ,104.02,2.38,2.9,0.26747058823529407
79,305,110075.SH,119.1,5.89,6.24,0.26177249575551786
80,255,128118.SZ,110.9,24.22,27.53,0.26056028075970283
81,7,127003.SZ,109.62,2.61,3.0,0.26000000000000006
82,139,127014.SZ,111.02,7.73,8.75,0.2566946959896505
83,271,113037.SH,107.4,4.06,4.75,0.2565270935960592
84,267,113594.SH,119.0,37.3,39.37,0.2560402144772118
85,106,113534.SH,109.23,13.27,15.18,0.24951876412961574
86,192,110067.SH,121.62,8.44,8.67,0.24934289099526083
87,15,113014.SH,119.53,8.19,8.54,0.24638119658119662
88,135,128076.SZ,106.8,12.65,14.76,0.2461407114624505
89,162,110064.SH,104.93,3.85,4.57,0.2455327272727274
90,60,113516.SH,109.61,4.86,5.52,0.2449530864197529
91,269,123060.SZ,127.25,24.39,23.86,0.24484829848298478
92,278,128124.SZ,111.4,19.28,21.5,0.24227178423236498
93,75,113524.SH,108.82,12.34,14.08,0.24164149108589947
94,215,110070.SH,102.31,2.27,2.75,0.23943832599118944
95,203,128103.SZ,144.5,6.04,5.18,0.23925496688741704
96,44,127006.SZ,110.0,18.13,20.42,0.23894098179812467
97,288,110074.SH,111.6,3.38,3.75,0.23816568047337264
98,280,128125.SZ,119.27,24.85,25.79,0.23781621730382269
99,181,113566.SH,112.9,9.86,10.77,0.23319776876267745
100,273,110073.SH,120.41,14.93,15.25,0.22990790354989954
101,172,128093.SZ,110.0,5.25,5.87,0.22990476190476178
102,14,113013.SH,123.6,19.11,19.01,0.22953218210361082
103,165,113030.SH,113.72,6.26,6.75,0.22621405750798732
104,4,113009.SH,116.24,13.5,14.23,0.22525570370370368
105,85,113528.SH,108.84,20.86,23.45,0.22353691275167786
106,42,128036.SZ,132.0,8.01,7.39,0.2178277153558051
107,256,113036.SH,108.3,4.33,4.86,0.21556120092378755
108,266,127020.SZ,112.45,4.36,4.71,0.214769495412844
109,150,110062.SH,124.53,26.32,25.65,0.21359973404255317
110,37,128034.SZ,111.1,4.12,4.5,0.2134708737864077
111,120,128069.SZ,108.0,16.06,18.04,0.21315068493150677
112,52,123010.SZ,110.79,11.17,12.2,0.21006087735004458
113,144,123034.SZ,195.1,12.87,7.97,0.2081950271950272
114,281,113598.SH,128.27,14.74,13.88,0.20786132971506124
115,90,127011.SZ,124.1,11.91,11.59,0.20765659109991605
116,26,128025.SZ,107.46,13.1,14.7,0.20584885496183197
117,147,113549.SH,110.93,8.18,8.88,0.20422787286063596
118,229,127017.SZ,128.4,15.12,14.16,0.20247619047619073
119,164,113559.SH,118.31,10.17,10.32,0.20054985250737478
120,77,113525.SH,112.96,7.56,8.03,0.19982645502645477
121,138,113546.SH,109.13,12.83,14.1,0.1993242400623538
122,73,110048.SH,114.79,7.78,8.12,0.19806529562981998
123,21,110038.SH,114.04,22.73,23.85,0.19659216893972753
124,71,110047.SH,114.0,3.19,3.34,0.19360501567398122
125,167,123039.SZ,116.71,32.49,33.22,0.19332293013234828
126,169,128091.SZ,136.4,18.75,16.39,0.19231786666666686
127,202,110068.SH,115.01,10.36,10.73,0.1911750000000001
128,51,127007.SZ,108.19,5.07,5.58,0.19073017751479288
129,131,128074.SZ,118.5,16.89,16.97,0.1906127886323267
130,292,113039.SH,105.56,3.17,3.57,0.18879873817034706
131,99,123025.SZ,131.67,55.38,49.95,0.1875977789815818
132,38,110043.SH,116.99,5.72,5.79,0.1842169580419581
133,72,128049.SZ,113.99,7.16,7.42,0.18129301675977647
134,190,113570.SH,110.48,10.8,11.54,0.18049925925925894
135,143,123033.SZ,118.9,41.33,40.97,0.17864335833534956
136,205,113033.SH,110.6,6.58,7.01,0.17827659574468077
137,176,113563.SH,120.34,25.0,24.47,0.17788792
138,287,110072.SH,111.82,3.83,4.03,0.17659164490861629
139,250,128116.SZ,110.01,27.92,29.82,0.17496353868194844
140,234,123053.SZ,120.8,21.39,20.8,0.17467975689574575
141,155,110063.SH,113.41,3.19,3.3,0.17320689655172405
142,159,113557.SH,110.7,9.54,10.11,0.17314150943396242
143,130,123031.SZ,265.8,41.78,18.43,0.17249736716132122
144,123,113542.SH,118.73,16.5,16.27,0.1707497575757575
145,28,123004.SZ,109.9,3.75,3.98,0.16640533333333327
146,104,128064.SZ,112.57,5.87,6.07,0.16405434412265765
147,291,113601.SH,108.61,15.88,16.98,0.16133362720403008
148,146,123035.SZ,125.3,7.54,6.98,0.15993899204244036
149,59,128042.SZ,110.2,12.32,12.96,0.15924675324675336
150,63,128046.SZ,125.0,20.08,18.62,0.1591135458167332
151,32,110041.SH,113.31,2.63,2.69,0.15895019011406844
152,175,128094.SZ,112.89,13.59,13.95,0.15880463576158937
153,94,110056.SH,116.1,15.61,15.58,0.15876873798846897
154,66,128048.SZ,122.19,6.08,5.76,0.15758947368421047
155,258,110071.SH,110.05,6.28,6.6,0.15657643312101902
156,244,113588.SH,124.9,14.43,13.36,0.15638530838530845
157,9,113011.SH,125.37,4.08,3.76,0.1553705882352941
158,265,113593.SH,117.58,21.7,21.32,0.15520995391705067
159,49,128040.SZ,118.51,11.59,11.29,0.15442441760138056
160,306,123068.SZ,115.7,18.5,18.45,0.15387297297297295
161,95,123023.SZ,112.37,6.86,7.04,0.1531848396501457
162,188,113568.SH,112.06,8.67,8.91,0.15162006920415216
163,254,128117.SZ,111.27,28.09,29.07,0.15151972232111063
164,174,123042.SZ,133.33,28.26,24.4,0.151186128803963
165,157,128085.SZ,110.0,3.75,3.92,0.1498666666666666
166,264,128120.SZ,114.3,24.31,24.37,0.1458210612916497
167,3,110034.SH,115.55,18.48,18.32,0.14549567099567087
168,168,128090.SZ,113.69,4.18,4.21,0.14505956937799042
169,145,110061.SH,123.22,10.31,9.58,0.1449540252182346
170,2,110033.SH,111.08,6.99,7.19,0.1425825464949929
171,220,113578.SH,115.23,5.48,5.43,0.141786313868613
172,36,123007.SZ,113.55,14.88,14.95,0.14084173387096766
173,263,128121.SZ,122.61,21.79,20.25,0.13944584671867846
174,8,128013.SZ,108.3,2.95,3.1,0.13806779661016935
175,126,128071.SZ,120.17,4.53,4.28,0.13538101545253867
176,129,128073.SZ,114.32,5.77,5.72,0.1332935875216638
177,295,128130.SZ,114.2,3.43,3.4,0.13201166180758012
178,43,127005.SZ,131.5,8.47,7.28,0.13024793388429745
179,183,113032.SH,127.72,16.22,14.35,0.12995191122071512
180,308,123070.SZ,122.12,21.79,20.16,0.12984818724185415
181,282,113038.SH,154.9,72.17,52.59,0.12875031176389093
182,231,128109.SZ,129.48,10.02,8.73,0.12810419161676648
183,221,128107.SZ,115.4,5.5,5.36,0.12462545454545475
184,213,128106.SZ,120.0,10.03,9.39,0.12342971086739797
185,283,113599.SH,116.0,25.64,24.82,0.12290171606864263
186,301,123067.SZ,114.96,9.61,9.38,0.12208616024973984
187,136,128079.SZ,123.82,14.8,13.41,0.12190959459459445
188,84,110051.SH,125.59,11.31,10.09,0.12042714412024749
189,96,123024.SZ,116.5,25.95,24.9,0.11786127167630059
190,243,128114.SZ,119.9,17.26,16.09,0.11772363847045181
191,180,113565.SH,115.87,10.37,10.0,0.1173577627772422
192,194,113572.SH,118.74,15.21,14.19,0.107771597633136
193,260,123058.SZ,159.89,30.69,21.24,0.10657008797653936
194,141,110060.SH,126.46,8.2,7.16,0.10421170731707324
195,100,110057.SH,115.96,10.39,9.89,0.10379634263715111
196,82,128053.SZ,160.7,7.12,4.89,0.10368398876404473
197,70,123017.SZ,138.82,72.35,57.4,0.10135010366275046
198,259,128119.SZ,133.01,11.56,9.56,0.09997889273356403
199,58,123014.SZ,135.59,10.02,8.12,0.09879321357285419
200,284,128126.SZ,138.7,76.48,60.27,0.09302418933054392
201,262,123059.SZ,122.12,11.1,9.91,0.09027855855855872
202,210,128105.SZ,119.3,8.88,8.11,0.0895529279279277
203,216,123049.SZ,121.88,8.37,7.48,0.08920238948626062
204,151,128082.SZ,113.91,12.26,11.71,0.08799845024469825
205,290,128128.SZ,109.94,8.33,8.22,0.08488211284513819
206,0,113008.SH,109.28,5.17,5.13,0.08434506769825927
207,48,128039.SZ,118.5,6.35,5.81,0.08422834645669278
208,307,123069.SZ,114.93,20.31,19.15,0.08365805022156583
209,23,128021.SZ,122.0,5.93,5.25,0.0801011804384486
210,118,113027.SH,121.27,11.42,10.17,0.07996138353765324
211,185,113567.SH,118.98,12.66,11.46,0.07702274881516588
212,119,123028.SZ,116.42,12.8,11.84,0.07688499999999997
213,134,113545.SH,129.49,13.71,11.4,0.07672210065645528
214,206,110069.SH,135.5,25.48,20.2,0.07421507064364212
215,179,128097.SZ,150.0,14.95,10.69,0.07257525083612053
216,238,123054.SZ,117.4,18.07,16.49,0.07134809075816267
217,163,110065.SH,125.31,10.92,9.33,0.07064313186813176
218,289,128127.SZ,111.84,5.61,5.37,0.07055401069518709
219,161,113556.SH,139.11,38.19,29.37,0.06982474469756489
220,170,113561.SH,118.51,11.35,10.23,0.0681562114537445
221,76,128051.SZ,118.88,14.19,12.72,0.06564735729386897
222,22,123002.SZ,120.12,9.56,8.48,0.06549958158995811
223,166,123038.SZ,127.29,30.26,25.29,0.06383479841374744
224,137,128078.SZ,135.5,28.59,22.4,0.0616299405386499
225,237,128110.SZ,129.98,20.92,17.06,0.059970745697896545
226,142,113548.SH,137.68,19.63,15.1,0.05907692307692313
227,195,123044.SZ,141.9,25.2,18.8,0.05861904761904767
228,16,128017.SZ,146.8,31.1,22.42,0.05828167202572352
229,242,128113.SZ,127.47,18.04,14.9,0.052828713968957844
230,277,123063.SZ,121.98,5.73,4.94,0.05162513089005235
231,112,128066.SZ,116.0,10.67,9.67,0.05128397375820063
232,122,113541.SH,120.82,13.27,11.54,0.05068786737000734
233,117,123027.SZ,168.18,46.96,29.33,0.05040873083475299
234,218,123050.SZ,129.58,6.41,5.18,0.04715195007800311
235,156,113029.SH,142.77,17.02,12.46,0.04519048178613398
236,133,123032.SZ,152.6,10.08,6.89,0.04306944444444436
237,40,113504.SH,138.84,28.22,21.13,0.03957802976612337
238,207,128104.SZ,139.92,31.5,23.24,0.03229866666666643
239,182,113564.SH,129.38,29.9,23.8,0.02984749163879594
240,247,123056.SZ,128.91,14.91,11.89,0.027994567404426497
241,211,113034.SH,122.76,5.59,4.68,0.027758139534883656
242,222,113580.SH,175.49,26.52,15.51,0.02633857466063359
243,88,128057.SZ,125.62,10.72,8.72,0.02183432835820914
244,80,113526.SH,141.37,8.47,6.11,0.019800118063754348
245,30,128029.SZ,168.99,14.18,8.55,0.018945345557122965
246,228,113583.SH,147.31,104.21,71.82,0.015238863832645558
247,249,113590.SH,148.45,53.23,36.39,0.01485919594213805
248,300,123066.SZ,127.0,28.27,22.58,0.014382737884683446
249,253,123057.SZ,120.66,11.79,9.91,0.014198982188295269
250,83,128056.SZ,124.2,8.28,6.76,0.014000000000000087
251,31,128030.SZ,179.19,13.9,7.85,0.011972302158273279
252,56,123012.SZ,139.65,7.33,5.31,0.011652796725784509
253,92,110055.SH,131.93,21.94,16.81,0.010821923427529705
254,160,113555.SH,522.62,72.47,14.01,0.01033616668966458
255,93,123022.SZ,173.0,10.55,6.15,0.008483412322274954
256,125,123029.SZ,1399.99,144.6,10.41,0.007876618257261455
257,257,113592.SH,145.09,167.03,115.9,0.006761120756750379
258,114,113536.SH,127.66,24.85,19.54,0.0038134406438630948
259,212,113576.SH,140.2,14.74,10.55,0.003466757123473376
260,208,113575.SH,133.57,19.4,14.56,0.002463505154639291
261,171,113562.SH,138.05,114.07,82.73,0.0012164898746387027
262,270,123061.SZ,137.32,20.4,14.86,0.0002819607843137717
263,200,123046.SZ,156.4,15.83,10.12,-0.00014655716993071806
264,177,128096.SZ,134.0,6.06,4.52,-0.000528052805280648
265,193,113571.SH,142.28,26.88,18.88,-0.0006523809523809748
266,173,127015.SZ,137.39,27.16,19.75,-0.0009379602356409093
267,69,113020.SH,131.93,16.22,12.28,-0.0011711467324290552
268,178,128095.SZ,158.21,103.1,65.09,-0.0011746944713867094
269,152,123036.SZ,170.9,66.75,38.99,-0.0017391760299625704
270,68,113521.SH,185.36,16.16,8.7,-0.002084158415841609
271,224,113581.SH,257.87,24.5,9.48,-0.002200979591836635
272,148,113550.SH,174.84,16.91,9.65,-0.0022436428149023085
273,19,128019.SZ,141.4,10.8,7.62,-0.002344444444444433
274,132,128075.SZ,137.69,7.65,5.54,-0.0028724183006536203
275,115,113537.SH,160.11,31.2,19.43,-0.0029047115384614746
276,65,113520.SH,264.12,37.83,14.28,-0.0030045995241870568
277,217,113577.SH,129.59,14.38,11.06,-0.0032924895688455583
278,196,123045.SZ,130.49,26.36,20.13,-0.0035039074355083188
279,184,110066.SH,138.02,6.76,4.88,-0.0036426035502957373
280,29,128028.SZ,182.78,76.48,41.68,-0.003887238493723815
281,191,128099.SZ,119.8,7.41,6.16,-0.004091767881241574
282,124,113543.SH,182.72,131.61,71.69,-0.00469593495934979
283,116,123026.SZ,130.55,16.08,12.25,-0.005449315920397897
284,111,110058.SH,126.48,6.41,5.04,-0.005523868954758168
285,89,128058.SZ,171.5,9.44,5.47,-0.006244703389830468
286,154,113553.SH,138.27,61.42,44.14,-0.006311006186909679
287,214,123048.SZ,134.6,12.06,8.9,-0.006683250414593738
288,199,128102.SZ,174.0,60.86,34.74,-0.006776207689779815
289,186,128098.SZ,124.91,44.4,35.3,-0.0069092342342342745
290,47,113509.SH,230.0,32.97,14.22,-0.008007279344858904
291,241,113587.SH,150.9,97.9,64.33,-0.008437487231869401
292,107,113025.SH,126.29,14.27,11.2,-0.008796075683251576
293,110,128065.SZ,155.0,14.0,8.95,-0.009107142857143017
294,128,123030.SZ,179.0,10.23,5.65,-0.01138807429130002
295,74,128050.SZ,126.72,19.09,14.85,-0.014252488213724593
296,201,123047.SZ,140.0,25.09,17.61,-0.017377441211638072
297,227,128108.SZ,126.91,23.03,17.79,-0.019657446808510816
298,240,128112.SZ,196.65,46.75,23.27,-0.02116673796791439
299,235,113586.SH,220.72,75.2,33.3,-0.022609574468085255
300,226,113582.SH,189.99,49.46,25.33,-0.027002284674484445
301,239,128111.SZ,132.27,21.22,15.53,-0.03197309142318558
302,233,123052.SZ,142.91,14.62,9.9,-0.03227838577291378
303,230,123051.SZ,137.12,12.5,8.8,-0.03467519999999988
304,236,113585.SH,151.0,45.7,28.68,-0.052367614879650005
305,246,128115.SZ,223.78,29.18,12.28,-0.05825277587388621
306,245,123055.SZ,147.11,19.43,12.25,-0.07251801338136894
307,274,123062.SZ,153.27,28.47,17.17,-0.07564246575342447
308,225,113035.SH,250.96,38.45,13.56,-0.11494990897269187
