,index,ts_code,det_price,share_price,conv_price,over_rate
50,95,128047.SZ,110.7,36.14,40.26,0.23319922523519632
51,49,128033.SZ,96.32,7.07,9.03,0.23022574257425726
52,30,110040.SH,106.9,10.1,11.62,0.22987920792079192
53,31,128021.SZ,97.79,4.26,5.35,0.2281138497652583
54,86,128042.SZ,96.28,10.42,13.25,0.22428982725527824
55,93,113518.SH,105.0,44.99,52.38,0.222471660368971
56,67,113508.SH,99.48,19.33,23.74,0.22175644076564924
57,53,110043.SH,98.65,5.41,6.7,0.22172828096118297
58,60,128036.SZ,90.4,7.16,9.62,0.2145921787709497
59,57,113504.SH,107.54,19.32,21.73,0.20954668737060053
60,25,128019.SZ,98.0,6.69,8.22,0.20412556053811667
61,58,113505.SH,95.49,5.82,7.29,0.1960860824742267
62,34,128024.SZ,108.79,16.39,18.01,0.19542885906040275
63,22,113015.SH,108.24,20.93,22.98,0.18841624462494022
64,3,123001.SZ,99.8,4.47,5.29,0.18107829977628653
65,68,113509.SH,99.01,16.5,19.38,0.16291745454545462
66,13,113011.SH,107.85,3.84,4.13,0.1599492187499999
67,91,128044.SZ,96.601,8.91,10.63,0.1524900448933783
68,83,113515.SH,98.6,8.04,9.38,0.15033333333333335
69,76,113512.SH,111.66,48.55,50.01,0.15017849639546857
70,35,128025.SZ,96.21,13.52,16.1,0.14569600591715978
71,92,128045.SZ,111.7,7.5,7.66,0.14082933333333336
72,104,110046.SH,106.42,10.16,10.89,0.14066318897637808
73,38,128027.SZ,109.3,14.52,15.11,0.13741253443526166
74,50,123007.SZ,99.0,13.24,15.2,0.13655589123867065
75,103,123017.SZ,98.3,70.95,81.49,0.12902988019732195
76,54,123008.SZ,117.79,32.75,31.23,0.12323105343511462
77,47,110042.SH,112.5,14.26,14.23,0.12263323983169713
78,112,128051.SZ,99.87,15.18,17.03,0.12041245059288548
79,1,113008.SH,109.81,5.1,5.19,0.11747823529411786
80,81,113514.SH,93.48,4.97,5.92,0.11348410462776676
81,41,123006.SZ,121.5,12.51,11.36,0.10330935251798552
82,4,110032.SH,122.32,8.04,7.25,0.1030099502487564
83,87,128043.SZ,98.0,10.2,11.43,0.09817647058823527
84,108,110048.SH,108.02,8.57,8.69,0.0953253208868143
85,97,113519.SH,101.83,11.25,11.99,0.08528151111111107
86,101,113521.SH,94.88,7.84,8.95,0.0831326530612243
87,52,128034.SZ,100.718,5.28,5.67,0.08157397727272708
88,105,110047.SH,102.58,3.17,3.34,0.0808113564668769
89,99,128048.SZ,102.81,5.78,6.06,0.07790415224913483
90,109,113523.SH,102.4,22.76,23.92,0.07618980667838329
91,96,123016.SZ,103.39,9.12,9.45,0.07131085526315792
92,77,113513.SH,110.31,36.63,35.46,0.06786584766584765
93,51,113018.SH,113.96,6.18,5.76,0.06215145631067965
94,29,123002.SZ,107.1,8.83,8.72,0.057657984144960414
95,64,128038.SZ,91.001,1.48,1.72,0.0575791891891892
96,65,113506.SH,103.41,21.35,21.65,0.04863067915690847
97,88,113516.SH,105.2,6.37,6.34,0.0470455259026688
98,84,123013.SZ,95.2,8.42,9.26,0.04697387173396675
99,111,113524.SH,96.77,13.65,14.76,0.04639208791208782
100,107,128049.SZ,94.93,6.88,7.58,0.045885755813953516
101,106,113522.SH,106.8,30.5,29.86,0.04558950819672123
102,90,123015.SZ,98.499,5.49,5.82,0.04419704918032783
103,24,113016.SH,100.24,16.54,17.2,0.04239903264812564
104,85,123014.SZ,100.765,7.96,8.15,0.03170194723618094
105,80,123011.SZ,101.17,34.42,34.96,0.0275721092388146
106,69,128039.SZ,99.576,5.68,5.84,0.023809577464788744
107,110,128050.SZ,97.199,20.68,21.74,0.021811537717601363
108,73,110044.SH,115.39,7.99,6.91,-0.002071464330413036
109,82,123012.SZ,97.8,6.36,6.47,-0.005084905660377559
110,98,113520.SH,110.91,22.36,19.03,-0.05607455277280855
111,79,128041.SZ,113.001,8.58,6.88,-0.09388475524475527
112,100,127008.SZ,134.3,12.3,6.78,-0.2597121951219512
