,index,ts_code,det_price,share_price,conv_price,over_rate
116,92,110048.SH,119.7,8.35,8.48,0.21563592814371257
117,114,128058.SZ,122.4,5.58,5.54,0.21522580645161282
118,198,110063.SH,114.73,3.12,3.3,0.21349038461538464
119,57,128040.SZ,109.331,10.25,11.37,0.21277411707317062
120,95,128051.SZ,113.919,11.98,12.72,0.20955732888146908
121,212,113559.SH,109.7,9.43,10.39,0.20867762460233294
122,173,128076.SZ,105.6,13.08,14.96,0.20777981651376154
123,62,123010.SZ,112.709,11.59,12.38,0.2039149439171702
124,222,113562.SH,143.06,98.92,83.18,0.20296510311362725
125,143,128066.SZ,107.7,13.31,14.8,0.19756574004507907
126,138,113025.SH,116.73,11.04,11.3,0.1947907608695654
127,41,123007.SZ,120.03,15.13,15.05,0.19395340383344342
128,165,123030.SZ,107.63,5.17,5.7,0.18663636363636368
129,191,128081.SZ,110.4,9.15,9.83,0.1860459016393444
130,190,128080.SZ,129.58,44.31,40.41,0.18174854434664864
131,70,123014.SZ,112.224,7.75,8.14,0.1787140129032259
132,153,123028.SZ,108.1,10.96,11.95,0.17864507299270063
133,137,113534.SH,112.55,14.6,15.28,0.17792054794520543
134,112,110052.SH,119.4,8.19,8.04,0.17213186813186826
135,20,128019.SZ,123.6,8.4,7.92,0.1653714285714285
136,152,113028.SH,127.46,11.44,10.44,0.16318391608391591
137,214,128088.SZ,140.0,180.0,149.25,0.1608333333333333
138,103,128054.SZ,119.669,23.01,22.28,0.15872460669274208
139,67,123012.SZ,113.703,5.26,5.36,0.15864653992395467
140,194,128082.SZ,108.43,12.33,13.17,0.1581695863746959
141,64,128041.SZ,128.497,7.62,6.85,0.15512395013123378
142,161,113543.SH,123.58,109.0,101.46,0.1503143853211008
143,33,128028.SZ,144.0,53.13,42.28,0.14592885375494075
144,217,128089.SZ,128.075,22.7,20.31,0.1459045154185022
145,216,123039.SZ,117.098,34.26,33.34,0.13953511967308838
146,140,127013.SZ,129.4,13.06,11.49,0.1384425727411944
147,116,128059.SZ,134.965,89.91,75.72,0.13664217550884214
148,91,128049.SZ,109.511,7.26,7.52,0.1343288154269972
149,55,113509.SH,127.79,21.3,18.89,0.13331131455399065
150,99,128052.SZ,187.0,11.18,6.77,0.1323703041144902
151,149,123026.SZ,111.8,12.19,12.31,0.12900574241181312
152,174,128077.SZ,123.8,11.54,10.52,0.12857538994800696
153,207,123037.SZ,116.12,11.52,11.18,0.1269284722222222
154,86,113020.SH,124.32,13.84,12.51,0.12373063583815024
155,74,113517.SH,140.38,45.65,36.53,0.12334751369112822
156,24,123002.SZ,131.5,10.07,8.6,0.12303872889771578
157,97,110050.SH,127.59,8.98,7.89,0.12103017817371926
158,178,113547.SH,124.1,11.83,10.67,0.11931276415891783
159,189,113551.SH,131.77,48.43,41.04,0.11663035308692968
160,204,128087.SZ,110.59,6.35,6.39,0.11286629921259844
161,154,128069.SZ,115.666,18.8,18.08,0.11236238297872311
162,129,113531.SH,136.3,73.96,60.09,0.10739142779881036
163,120,110054.SH,134.0,14.9,12.28,0.10437583892617448
164,141,128065.SZ,129.102,10.48,8.96,0.10377282442748101
165,176,128078.SZ,141.201,40.5,31.61,0.10206508888888875
166,35,128030.SZ,155.898,11.41,8.05,0.09989386503067492
167,61,127007.SZ,120.5,6.16,5.61,0.09741071428571435
168,78,113518.SH,129.6,43.32,36.57,0.09406094182825481
169,220,128091.SZ,113.44,17.1,16.49,0.0939330994152045
170,60,110044.SH,136.99,8.67,6.9,0.09023183391003475
171,202,128085.SZ,113.74,4.16,3.98,0.08818557692307682
172,68,113515.SH,128.5,11.04,9.33,0.08596467391304351
173,208,113556.SH,134.45,36.69,29.47,0.07992409375851718
174,113,128057.SZ,125.6,10.26,8.81,0.07849512670565292
175,201,113554.SH,123.09,15.61,13.67,0.0779245996156311
176,105,128055.SZ,122.548,8.43,7.41,0.07720128113879013
177,130,123025.SZ,134.559,63.1,50.25,0.07156731378763866
178,46,113504.SH,131.0,26.25,21.43,0.06945904761904774
179,28,128025.SZ,114.845,16.61,15.45,0.06824518362432261
180,15,128016.SZ,135.57,28.5,22.4,0.06553263157894729
181,59,113511.SH,124.5,21.41,18.31,0.06473376926669772
182,45,113019.SH,130.0,22.66,18.55,0.06421006178287733
183,121,123022.SZ,207.288,12.23,6.25,0.059321340964840576
184,100,113526.SH,129.5,10.68,8.72,0.05734082397003764
185,84,127008.SZ,179.0,9.54,5.61,0.052610062893081885
186,23,128020.SZ,134.0,15.71,12.23,0.04316995544239343
187,104,123019.SZ,128.8,16.42,13.29,0.04247990255785618
188,148,113537.SH,130.53,25.09,19.93,0.03685249103228374
189,87,123017.SZ,148.674,82.64,57.49,0.03427737899322354
190,158,113540.SH,132.3,12.98,10.13,0.03251078582434522
191,111,123021.SZ,133.61,17.66,13.6,0.02893318233295578
192,150,123027.SZ,127.9,36.92,29.58,0.0247242686890573
193,88,110046.SH,139.58,14.73,10.73,0.01676401900882551
194,82,113520.SH,168.18,23.66,14.28,0.015050887573964531
195,31,113503.SH,166.34,29.35,17.9,0.014475638841567204
196,80,123016.SZ,134.901,10.41,7.82,0.013377348703170122
197,215,123038.SZ,128.8,32.3,25.39,0.012455727554179811
198,109,123020.SZ,132.8,19.6,14.93,0.011583673469387842
199,146,113536.SH,120.0,23.46,19.75,0.010230179028132927
200,192,113552.SH,131.15,36.28,27.86,0.007122105843439884
201,85,113521.SH,131.61,11.41,8.7,0.003511831726555642
202,56,128039.SZ,124.91,7.28,5.83,0.0003094780219780046
203,127,128061.SZ,147.21,41.69,28.29,-0.0010623890621251743
204,53,128038.SZ,185.78,3.2,1.72,-0.0014325000000000897
205,90,113522.SH,187.39,55.61,29.6,-0.0025635677036504544
206,126,128060.SZ,164.488,10.23,6.19,-0.004710928641251226
207,72,128043.SZ,218.6,14.39,6.55,-0.004982626824183585
208,58,113510.SH,132.05,11.43,8.59,-0.007603237095362888
209,98,123018.SZ,141.011,11.87,8.35,-0.00805235888795289
210,157,113539.SH,133.04,38.71,28.78,-0.010878016016533279
211,155,113538.SH,183.5,119.04,64.11,-0.011745211693548474
212,169,128074.SZ,177.521,30.66,17.06,-0.012228225701239458
213,48,123009.SZ,141.989,38.32,26.64,-0.012894843423799544
214,182,113548.SH,150.56,23.4,15.25,-0.01878632478632475
215,102,128053.SZ,145.72,7.28,4.89,-0.02119395604395616
216,12,127004.SZ,179.5,14.09,7.59,-0.03306955287437897
217,188,113550.SH,154.75,16.13,9.93,-0.04732331060136383
218,162,123029.SZ,172.5,30.42,16.25,-0.07852564102564111
219,29,123003.SZ,182.402,20.67,10.44,-0.07872429608127748
220,167,123031.SZ,183.4,37.9,18.38,-0.11058258575197895
221,218,128090.SZ,137.3,6.53,4.19,-0.11900918836140867
222,203,128086.SZ,170.61,24.13,12.21,-0.1366978450062162
223,175,128079.SZ,132.5,21.05,13.54,-0.1477197149643706
224,147,128068.SZ,129.03,14.14,9.09,-0.1705214285714285
225,206,113555.SH,156.44,40.4,20.04,-0.22399564356435653
