,index,ts_code,det_price,share_price,conv_price,over_rate
68,310,123076.SZ,90.0,12.05,18.98,0.41759336099585065
69,304,128136.SZ,128.0,52.78,58.44,0.4172641151951497
70,82,113021.SH,105.47,5.2,6.98,0.41573192307692314
71,285,113604.SH,105.02,7.77,10.44,0.4110795366795365
72,123,128073.SZ,98.16,3.97,5.7,0.40935012594458453
73,255,128123.SZ,105.43,10.25,13.7,0.40916195121951243
74,326,113043.SH,114.22,10.88,13.33,0.399404963235294
75,247,113594.SH,103.61,29.35,39.37,0.38982136286201013
76,292,123071.SZ,99.39,14.34,20.05,0.3896579497907948
77,332,123087.SZ,95.05,16.58,24.23,0.3890600120627264
78,300,113607.SH,111.03,17.6,22.01,0.38850585227272744
79,333,113614.SH,118.46,32.46,38.04,0.3882373382624767
80,81,113528.SH,94.22,15.96,23.45,0.38437280701754384
81,194,113576.SH,97.66,7.45,10.55,0.3829704697986576
82,218,123054.SZ,93.1,11.11,16.49,0.3818352835283527
83,79,128056.SZ,101.39,4.92,6.7,0.3807174796747968
84,235,128118.SZ,90.8,18.18,27.53,0.37498569856985714
85,90,123023.SZ,91.69,4.7,7.04,0.3733991489361701
86,8,128013.SZ,97.3,2.2,3.1,0.3710454545454545
87,4,113009.SH,107.69,11.18,14.23,0.3706875670840786
88,173,123043.SZ,136.47,15.48,15.41,0.35852887596899224
89,260,128125.SZ,107.0,20.34,25.79,0.35670108161258607
90,128,128076.SZ,92.08,10.02,14.76,0.3563880239520957
91,286,110075.SH,123.2,5.67,6.24,0.3558518518518519
92,119,123029.SZ,3308.0,276.52,11.32,0.35420801388687967
93,92,127012.SZ,103.9,6.77,8.81,0.35208124076809466
94,14,113013.SH,119.6,16.83,19.01,0.3509185977421273
95,85,127011.SZ,121.58,10.5,11.59,0.3420116190476191
96,155,123038.SZ,124.54,23.49,25.29,0.34083295019157084
97,131,113546.SH,93.61,9.85,14.1,0.34000101522842635
98,143,110062.SH,110.4,21.14,25.65,0.3395269631031219
99,253,110073.SH,114.7,13.06,15.25,0.3393376722817764
100,17,128018.SZ,99.44,5.51,7.42,0.33910127041742283
101,27,123004.SZ,96.0,2.86,3.98,0.3359440559440559
102,158,128091.SZ,126.66,15.55,16.39,0.33502083601286176
103,43,127006.SZ,102.8,15.73,20.42,0.3345047679593133
104,125,128074.SZ,94.8,12.08,16.97,0.3317516556291388
105,58,128042.SZ,98.2,9.56,12.96,0.3312468619246863
106,215,123053.SZ,105.5,16.52,20.8,0.3283292978208233
107,25,128025.SZ,96.16,10.65,14.7,0.3272788732394364
108,230,128116.SZ,95.24,21.46,29.82,0.3234188257222738
109,266,113600.SH,86.93,15.67,23.85,0.32308902361199765
110,274,128129.SZ,107.48,4.67,5.74,0.32106038543897225
111,86,110053.SH,108.39,5.49,6.69,0.3208180327868853
112,38,128035.SZ,121.36,47.97,52.1,0.31808547008547017
113,139,123035.SZ,114.72,6.08,6.98,0.31701578947368425
114,331,123088.SZ,88.15,13.89,20.75,0.316855651547876
115,51,123010.SZ,97.29,9.02,12.2,0.3158957871396895
116,149,128087.SZ,84.15,4.03,6.3,0.3154962779156327
117,97,113532.SH,94.96,5.56,7.69,0.31338561151079153
118,322,123082.SZ,100.83,8.77,11.41,0.3118247434435575
119,312,123077.SZ,96.49,7.16,9.72,0.30989217877094977
120,210,127017.SZ,114.0,12.34,14.16,0.3081361426256079
121,302,123075.SZ,102.4,18.9,23.99,0.29977566137566136
122,159,113561.SH,99.54,7.85,10.23,0.2971900636942676
123,276,123064.SZ,127.1,91.7,93.55,0.296641766630316
124,231,127018.SZ,77.8,3.02,5.03,0.29580794701986757
125,50,127007.SZ,98.2,4.25,5.58,0.28930823529411775
126,299,113606.SH,105.98,27.4,33.32,0.2887786861313871
127,98,128063.SZ,99.0,6.63,8.63,0.28864253393665174
128,20,110038.SH,103.46,19.16,23.85,0.28785020876826733
129,329,123085.SZ,93.8,4.55,6.24,0.28640000000000015
130,236,113036.SH,97.85,3.7,4.86,0.285272972972973
131,185,110068.SH,101.81,8.5,10.73,0.2852015294117647
132,250,123061.SZ,120.59,13.97,14.86,0.2827254115962778
133,316,128139.SZ,95.7,27.82,37.28,0.2824212796549247
134,151,110064.SH,97.9,3.49,4.57,0.28195702005730666
135,308,113608.SH,99.41,14.92,19.24,0.2819359249329758
136,290,128135.SZ,135.66,64.38,60.83,0.281795246971109
137,180,123045.SZ,109.5,17.2,20.13,0.281531976744186
138,314,123078.SZ,107.0,16.2,19.34,0.2773950617283951
139,258,128124.SZ,102.0,17.2,21.51,0.2755930232558139
140,335,128142.SZ,137.3,20.13,18.69,0.2747824143070047
141,339,123091.SZ,143.25,18.27,16.24,0.27333333333333315
142,249,123060.SZ,122.0,22.88,23.86,0.2722552447552447
143,212,128109.SZ,118.4,8.13,8.73,0.2713800738007379
144,341,113616.SH,171.64,301.14,222.83,0.27005848442584857
145,251,113037.SH,107.1,4.01,4.75,0.26864089775561095
146,307,127025.SZ,112.85,14.04,15.78,0.26835683760683765
147,248,113595.SH,87.67,4.8,6.93,0.26573562500000003
148,59,113516.SH,107.52,4.7,5.52,0.26278808510638285
149,136,123033.SZ,118.2,38.43,40.97,0.2601233411397345
150,337,123090.SZ,138.9,39.0,35.35,0.2590038461538462
151,233,123057.SZ,101.0,7.97,9.91,0.2558469259723967
152,306,128137.SZ,128.86,28.5,27.77,0.25559375438596516
153,145,128083.SZ,105.3,9.82,11.7,0.25459266802443986
154,7,127003.SZ,102.0,2.44,3.0,0.25409836065573754
155,71,113524.SH,99.15,11.15,14.08,0.25204663677130035
156,238,110071.SH,94.93,5.01,6.6,0.25057485029940135
157,132,127014.SZ,100.1,7.01,8.75,0.24946504992867327
158,243,128121.SZ,114.5,18.56,20.25,0.2492591594827587
159,263,113599.SH,100.61,20.01,24.82,0.2479461269365317
160,2,110033.SH,108.1,6.22,7.18,0.24784244372990344
161,113,123028.SZ,93.44,8.88,11.84,0.24586666666666665
162,284,128134.SZ,130.73,46.01,43.74,0.2428016083460119
163,325,123083.SZ,110.66,13.88,15.57,0.24133731988472618
164,26,128026.SZ,97.51,9.0,11.45,0.2405438888888889
165,324,127026.SZ,98.53,10.21,12.85,0.2400690499510284
166,100,113024.SH,103.64,8.17,9.76,0.23809840881272948
167,164,113563.SH,105.71,20.93,24.47,0.2358928332537027
168,112,113027.SH,108.02,8.89,10.17,0.23572935883014623
169,246,127020.SZ,112.9,4.31,4.71,0.23377958236658966
170,189,110069.SH,133.62,21.88,20.2,0.23360329067641686
171,244,128120.SZ,94.0,18.57,24.37,0.23359181475498136
172,309,128138.SZ,103.2,21.28,25.43,0.2332593984962406
173,32,128032.SZ,105.35,8.45,9.89,0.23303136094674565
174,170,113564.SH,111.74,20.95,23.1,0.23207350835322188
175,129,128079.SZ,118.5,12.91,13.41,0.2308946553059644
176,268,110074.SH,93.97,2.87,3.75,0.22783101045296145
177,242,123059.SZ,101.46,8.23,9.91,0.22171154313487237
178,64,128048.SZ,118.46,5.59,5.76,0.22062540250447235
179,224,113588.SH,109.76,12.04,13.36,0.2179348837209303
180,78,128053.SZ,142.04,5.71,4.89,0.21641961471103324
181,288,127022.SZ,147.0,13.91,11.5,0.21531272465851917
182,153,113559.SH,104.53,8.89,10.32,0.21344161979752538
183,176,113570.SH,95.61,9.1,11.54,0.21246087912087894
184,174,113568.SH,93.64,6.89,8.91,0.21093236574746002
185,42,127005.SZ,128.6,7.74,7.28,0.20957105943152454
186,172,113567.SH,100.73,9.55,11.46,0.20875999999999992
187,103,113026.SH,103.81,5.04,5.86,0.2069972222222223
188,305,127024.SZ,120.1,8.27,8.31,0.20680894800483685
189,227,123056.SZ,110.09,10.85,11.89,0.20642405529953928
190,330,113044.SH,101.02,6.43,7.66,0.2034419906687402
191,41,128036.SZ,150.8,8.75,6.96,0.19950628571428577
192,68,128049.SZ,96.67,5.98,7.42,0.19948394648829434
193,234,128117.SZ,104.0,25.18,29.03,0.1990150913423352
194,89,110056.SH,104.3,13.07,15.01,0.19781407804131607
195,202,113578.SH,93.2,4.23,5.43,0.19639716312056715
196,183,123046.SZ,161.36,13.68,10.12,0.1936865497076022
197,31,110041.SH,105.09,2.37,2.69,0.19279367088607574
198,10,113012.SH,114.99,9.71,10.06,0.1913485066941296
199,154,113030.SH,102.62,5.82,6.75,0.19018041237113398
200,15,113014.SH,115.63,8.3,8.54,0.18973518072289133
201,196,123048.SZ,115.5,8.65,8.9,0.18838150289017355
202,287,123068.SZ,102.52,15.93,18.45,0.18737853107344626
203,267,110072.SH,76.01,2.58,4.03,0.18728798449612422
204,289,123069.SZ,95.0,15.35,19.15,0.1851791530944625
205,142,128081.SZ,99.17,8.17,9.76,0.18469914320685435
206,334,128141.SZ,105.88,14.73,16.47,0.18387209775967406
207,181,128100.SZ,89.8,2.2,2.9,0.18372727272727252
208,200,123050.SZ,121.0,5.31,5.18,0.18037664783427493
209,313,113609.SH,88.87,15.36,20.34,0.1768332031250001
210,99,128064.SZ,105.92,5.48,6.07,0.17323795620437957
211,296,127023.SZ,106.87,4.72,5.18,0.17285296610169487
212,328,123084.SZ,93.67,9.08,11.36,0.17190660792951518
213,197,110070.SH,94.94,2.23,2.75,0.17078475336322863
214,36,128034.SZ,105.71,4.07,4.5,0.16878378378378373
215,165,128096.SZ,111.45,4.33,4.54,0.1685519630484989
216,37,110043.SH,122.68,6.08,5.79,0.1682848684210527
217,338,113615.SH,109.5,11.96,12.73,0.1654974916387959
218,95,110057.SH,105.34,8.94,9.89,0.16533847874720384
219,282,128133.SZ,108.24,28.01,30.12,0.16393745091038914
220,283,113603.SH,140.07,28.77,23.88,0.16262481751824803
221,303,113041.SH,177.75,10.74,7.01,0.16017458100558657
222,120,128071.SZ,104.6,3.86,4.28,0.1598134715025907
223,140,113549.SH,98.25,7.53,8.88,0.15864541832669332
224,198,123049.SZ,105.87,6.84,7.48,0.15775964912280732
225,69,110048.SH,110.3,7.74,8.12,0.15715245478036155
226,192,128105.SZ,99.6,6.99,8.11,0.1555879828326179
227,9,113011.SH,125.41,4.09,3.76,0.1529134474327627
228,150,113557.SH,93.27,8.18,10.11,0.15276246943765287
229,39,113504.SH,130.93,24.0,21.13,0.15272954166666677
230,291,123070.SZ,128.0,22.4,20.16,0.15199999999999997
231,130,128078.SZ,130.99,25.49,22.4,0.151108670066693
232,80,110051.SH,122.2,10.72,10.09,0.1501847014925373
233,101,113534.SH,96.26,12.71,15.18,0.14966703383162858
234,134,110060.SH,106.26,6.62,7.16,0.14927734138972823
235,294,113040.SH,157.7,217.57,158.0,0.14522222732913537
236,195,128106.SZ,114.6,9.41,9.39,0.1435642933049948
237,179,123044.SZ,129.01,21.21,18.8,0.14351155115511546
238,94,123025.SZ,148.74,65.01,49.95,0.14283387171204434
239,254,123062.SZ,114.4,17.25,17.17,0.13869449275362344
240,67,110047.SH,105.18,3.09,3.34,0.13689708737864084
241,22,128021.SZ,110.58,5.05,5.19,0.1364558415841585
242,222,128113.SZ,115.0,15.1,14.9,0.13476821192052982
243,321,128140.SZ,96.41,22.56,26.55,0.13461236702127666
244,295,113605.SH,138.18,102.2,83.85,0.1336979452054793
245,107,128066.SZ,93.87,8.02,9.67,0.13182406483790537
246,319,123080.SZ,93.6,17.3,20.91,0.13131560693641614
247,184,123047.SZ,109.5,17.07,17.61,0.1296397188049209
248,340,123092.SZ,100.01,4.61,5.2,0.12809544468546635
249,240,123058.SZ,148.59,27.99,21.24,0.12756398713826372
250,203,128107.SZ,103.8,4.94,5.36,0.12625101214574896
251,161,127015.SZ,129.5,22.75,19.75,0.12423076923076913
252,87,110055.SH,155.81,23.3,16.81,0.12410562231759649
253,146,110063.SH,104.82,3.09,3.3,0.11943689320388337
254,3,110034.SH,113.85,18.66,18.32,0.11775562700964623
255,269,128127.SZ,90.94,4.38,5.37,0.11494931506849312
256,323,113612.SH,102.34,19.1,20.79,0.1139521465968586
257,178,113572.SH,108.21,13.82,14.19,0.11107083936324164
258,138,110061.SH,123.36,10.64,9.58,0.11070375939849617
259,47,128039.SZ,102.0,5.34,5.81,0.10977528089887631
260,336,123089.SZ,93.22,6.72,8.0,0.10976190476190475
261,21,123002.SZ,108.31,8.29,8.48,0.1079237635705671
262,144,128082.SZ,97.78,10.34,11.71,0.10735377176015483
263,257,123063.SZ,113.98,5.09,4.94,0.10621060903732818
264,271,113601.SH,96.5,14.83,16.98,0.10490222521915044
265,117,113542.SH,111.22,16.39,16.27,0.10405698596705291
266,160,128093.SZ,101.93,5.42,5.87,0.10392822878228793
267,62,128046.SZ,147.8,24.95,18.62,0.10302044088176367
268,135,113548.SH,144.25,19.78,15.1,0.10120070778564207
269,76,113526.SH,129.89,7.21,6.11,0.10073217753120653
270,245,113593.SH,122.79,23.81,21.32,0.09948878622427566
271,40,113505.SH,100.1,6.52,7.14,0.09618711656441725
272,281,123067.SZ,105.5,9.03,9.38,0.09589147286821724
273,214,123052.SZ,111.25,10.09,9.9,0.0915510406342914
274,327,127027.SZ,91.0,2.78,3.33,0.0900359712230216
275,102,113025.SH,134.7,13.88,11.2,0.08691642651296806
276,207,113582.SH,315.18,73.7,25.33,0.08324415196743537
277,318,123079.SZ,130.65,18.47,15.31,0.08297319978343275
278,126,128075.SZ,115.0,5.89,5.54,0.08166383701188451
279,261,113598.SH,120.65,15.49,13.88,0.08109877340219508
280,157,128090.SZ,115.51,4.51,4.21,0.07826407982261645
281,168,113565.SH,111.42,10.34,10.0,0.0775628626692456
282,45,113508.SH,127.68,18.7,15.78,0.0774280213903744
283,35,123007.SZ,113.82,15.8,14.95,0.07696772151898716
284,46,113509.SH,256.58,37.21,15.55,0.07224375167965597
285,84,128057.SZ,112.35,9.16,8.72,0.06953275109170315
286,223,128114.SZ,119.5,17.99,16.09,0.06879099499722077
287,29,128029.SZ,204.65,16.4,8.55,0.066925304878049
288,111,123027.SZ,164.39,45.22,29.33,0.06624473684210506
289,193,113034.SH,116.26,5.11,4.68,0.06476868884540102
290,232,113591.SH,102.58,10.09,10.46,0.06341605550049577
291,16,128017.SZ,215.2,45.5,22.42,0.06039208791208793
292,317,113611.SH,156.03,108.6,73.69,0.05873395027624311
293,297,123073.SZ,104.42,23.48,23.8,0.05843100511073251
294,109,113536.SH,113.31,20.95,19.54,0.056838854415274524
295,167,128097.SZ,149.82,15.18,10.69,0.05505652173913048
296,239,128119.SZ,149.3,13.55,9.57,0.054465682656826796
297,166,128095.SZ,223.34,137.9,65.09,0.05418423495286452
298,171,110066.SH,179.98,8.34,4.88,0.05312038369304552
299,48,128040.SZ,105.51,10.39,10.33,0.04900702598652539
300,88,123022.SZ,137.9,8.1,6.15,0.0470185185185187
301,188,113033.SH,100.47,6.76,7.01,0.04185606508875735
302,141,113550.SH,133.44,12.36,9.65,0.04182524271844658
303,315,113610.SH,98.13,8.3,8.81,0.041596746987951655
304,280,123066.SZ,133.25,29.05,22.58,0.035726333907056866
305,18,113016.SH,111.35,16.91,15.7,0.03382318154937889
306,163,128094.SZ,109.8,14.87,13.95,0.030067249495628723
307,70,128050.SZ,123.39,17.8,14.85,0.0294053370786516
308,66,123017.SZ,181.6,101.3,57.4,0.029006910167818253
309,152,110065.SH,123.4,11.19,9.33,0.028884718498659492
310,72,128051.SZ,108.3,13.39,12.72,0.02880955937266613
311,211,123051.SZ,109.02,9.34,8.8,0.027169164882227044
312,217,128110.SZ,342.5,56.92,17.06,0.026537245256500343
313,275,128130.SZ,109.52,3.64,3.4,0.022989010989010784
314,116,113541.SH,108.98,12.3,11.54,0.02246276422764213
315,186,128103.SZ,144.0,7.31,5.18,0.020410396716826117
316,118,113543.SH,216.89,152.65,71.69,0.01859443825745159
317,272,113039.SH,105.43,3.7,3.57,0.01725702702702708
318,209,113583.SH,144.79,102.52,71.82,0.014320893484198115
319,5,128010.SZ,130.98,11.95,9.25,0.013861924686192583
320,199,113577.SH,120.91,13.2,11.06,0.013079242424242597
321,216,113585.SH,135.2,38.53,28.68,0.00636802491565013
322,110,113537.SH,138.65,26.78,19.43,0.005963218820014941
323,237,113592.SH,208.76,240.57,115.9,0.005748181402502444
324,229,113590.SH,184.46,66.75,36.39,0.005617887640449513
325,221,113587.SH,142.08,90.89,64.33,0.005611882495324043
326,148,128085.SZ,79.11,3.09,3.92,0.0035961165048544025
327,298,123074.SZ,131.4,38.54,29.41,0.0027176959003634253
328,225,123055.SZ,127.83,15.64,12.25,0.0012260230179027749
329,28,128028.SZ,330.0,137.4,41.68,0.0010480349344977136
330,206,113035.SH,283.58,38.2,13.48,0.0006959162303663419
331,220,128112.SZ,167.9,39.05,23.27,0.000520614596671073
332,264,128126.SZ,228.0,137.4,60.27,0.00011353711790392864
333,147,113029.SH,179.96,23.07,12.8,-0.0015223233636757253
334,0,113008.SH,106.48,5.48,5.13,-0.003207299270073041
335,226,128115.SZ,286.2,35.3,12.28,-0.004380736543909291
336,262,113038.SH,215.93,114.08,52.59,-0.004579356591865275
337,105,128065.SZ,281.99,25.36,8.95,-0.0048065851735016
338,219,128111.SZ,216.0,33.59,15.47,-0.0052039297409945205
339,208,128108.SZ,156.11,27.99,17.79,-0.007789603429796267
340,127,113545.SH,186.24,20.24,10.78,-0.00806956521739125
341,270,128128.SZ,115.7,10.01,8.22,-0.04989610389610374
