,index,ts_code,det_price,share_price,conv_price,over_rate
0,57,123013.SZ,378.0,10.7,9.13,2.225364485981309
1,62,123015.SZ,363.0,7.7,5.79,1.7295714285714285
2,102,128062.SZ,80.06,4.95,16.25,1.628232323232323
3,50,110044.SH,265.12,7.21,6.9,1.5372094313453541
4,54,128041.SZ,259.0,7.22,6.85,1.4572714681440444
5,12,127004.SZ,198.0,6.22,7.46,1.3747266881028941
6,45,128037.SZ,98.62,3.4,7.99,1.3175700000000001
7,123,128070.SZ,166.92,7.86,9.51,1.0196045801526714
8,20,113502.SH,107.34,24.11,44.79,0.9940931563666529
9,189,123043.SZ,234.0,18.11,15.41,0.9911319712865821
10,25,128023.SZ,96.7,5.28,10.34,0.8937083333333334
11,135,123032.SZ,297.0,11.38,6.89,0.7981810193321615
12,299,123065.SZ,154.0,35.16,40.54,0.7756427758816838
13,263,127019.SZ,93.06,11.09,21.07,0.7680560865644727
14,18,113016.SH,99.32,8.87,15.7,0.7579751972942501
15,176,123042.SZ,189.0,26.32,24.4,0.7521276595744678
16,191,113569.SH,104.57,8.99,14.84,0.7261610678531701
17,129,128072.SZ,107.12,9.68,15.34,0.6975421487603307
18,206,113574.SH,108.33,21.7,33.99,0.6968371889400924
19,13,128015.SZ,101.89,5.75,9.48,0.679856
20,53,110045.SH,98.58,7.04,11.75,0.6453338068181818
21,11,128014.SZ,106.12,8.26,12.6,0.6187796610169491
22,33,128032.SZ,103.9,6.35,9.89,0.6182220472440949
23,221,113573.SH,106.28,12.43,18.81,0.6083079646017698
24,79,123018.SZ,267.0,13.83,8.29,0.600455531453362
25,200,128101.SZ,115.0,10.46,14.48,0.5919694072657744
26,142,110059.SH,102.64,9.4,14.45,0.5778170212765956
27,46,113508.SH,103.63,10.38,15.78,0.5754156069364158
28,68,127008.SZ,276.52,9.85,5.54,0.5552495431472081
29,115,113535.SH,103.32,8.24,12.4,0.5548155339805824
30,274,128122.SZ,116.45,10.79,14.18,0.5303623725671919
31,99,113530.SH,105.35,11.53,16.64,0.5204024284475284
32,35,128033.SZ,102.81,6.05,8.83,0.5005161983471076
33,5,128010.SZ,106.7,6.6,9.25,0.49541666666666695
34,63,128044.SZ,101.21,4.0,5.91,0.4953777499999999
35,1,110031.SH,108.52,15.66,21.56,0.49405568326947613
36,250,113589.SH,99.52,8.31,12.44,0.48980601684717173
37,234,113584.SH,116.96,30.05,37.97,0.4778606322795339
38,138,128079.SZ,162.0,14.78,13.41,0.4698376184032478
39,80,128052.SZ,293.0,13.43,6.67,0.45518242740134035
40,146,123034.SZ,238.8,13.08,7.97,0.4550733944954129
41,87,113021.SH,106.4,5.11,6.98,0.4533698630136987
42,39,128035.SZ,112.0,40.37,52.1,0.445429774585088
43,205,128103.SZ,171.0,6.15,5.18,0.440292682926829
44,281,113597.SH,109.09,17.79,23.4,0.4349106239460372
45,55,123011.SZ,116.5,28.26,34.54,0.4238888888888887
46,24,128022.SZ,112.37,6.26,7.91,0.4198829073482429
47,171,128091.SZ,156.3,18.09,16.39,0.41611774461028217
48,137,128076.SZ,118.88,12.42,14.76,0.41277681159420293
49,287,127021.SZ,111.5,9.85,12.33,0.3957309644670053
50,109,113026.SH,102.01,4.45,6.08,0.3937546067415732
51,34,113017.SH,100.4,2.13,2.95,0.39051643192488306
52,301,128132.SZ,99.99,13.36,18.57,0.38983106287425157
53,106,113024.SH,104.99,7.39,9.76,0.38660676589986454
54,42,128036.SZ,161.0,8.61,7.39,0.3818699186991869
55,253,127018.SZ,92.99,3.39,5.03,0.37976312684365765
56,177,128094.SZ,136.0,13.81,13.95,0.3737871107892832
57,278,113596.SH,109.61,23.33,29.21,0.37235666523789124
58,110,127013.SZ,108.9,9.09,11.39,0.36454455445544576
59,254,113591.SH,103.5,11.18,14.73,0.363644901610018
60,304,128133.SZ,118.92,26.27,30.12,0.36348321279025525
61,298,123064.SZ,117.49,80.91,93.55,0.3584463601532566
62,132,123031.SZ,261.8,35.92,18.53,0.35054398663697106
63,104,128063.SZ,108.9,6.95,8.61,0.3491064748201438
64,92,110053.SH,113.2,6.11,7.28,0.3487659574468085
65,17,128018.SZ,104.27,5.74,7.42,0.34788048780487807
66,82,113527.SH,92.6,6.8,9.85,0.3413382352941176
67,97,123024.SZ,129.91,24.2,24.9,0.33667727272727266
68,91,127011.SZ,120.5,10.5,11.59,0.33009047619047627
69,98,127012.SZ,104.39,6.92,8.81,0.329011416184971
70,131,128073.SZ,126.1,5.46,5.72,0.321047619047619
71,288,113600.SH,107.12,19.34,23.85,0.3209989658738368
72,7,127003.SZ,108.22,2.46,3.0,0.3197560975609756
73,168,123038.SZ,160.0,30.72,25.29,0.3171874999999999
74,211,127016.SZ,108.72,7.36,8.91,0.316161956521739
75,4,113009.SH,110.05,11.9,14.23,0.3159760504201681
76,257,128118.SZ,115.1,24.09,27.53,0.31536031548360316
77,58,123014.SZ,170.62,10.55,8.12,0.3132079620853079
78,27,128026.SZ,105.81,9.26,11.45,0.30834179265658734
79,10,113012.SH,110.3,8.49,10.06,0.30697055359246167
80,217,110070.SH,101.96,2.15,2.75,0.30413953488372075
81,44,127006.SZ,108.2,16.96,20.42,0.30273820754716974
82,41,113505.SH,104.0,5.71,7.14,0.30045534150612974
83,300,128131.SZ,115.4,17.38,19.54,0.29742002301495996
84,61,113516.SH,108.1,4.6,5.52,0.2972
85,155,128083.SZ,109.2,9.88,11.7,0.2931578947368422
86,160,128087.SZ,102.4,4.99,6.3,0.29282565130260513
87,141,127014.SZ,109.09,7.41,8.75,0.28817476383265866
88,26,128025.SZ,113.4,12.95,14.7,0.2872432432432432
89,194,110067.SH,122.46,8.25,8.67,0.28694327272727266
90,167,113030.SH,115.96,6.09,6.75,0.28527093596059117
91,174,128093.SZ,109.9,5.02,5.87,0.28508565737051805
92,86,113528.SH,105.95,19.35,23.45,0.28399354005167954
93,122,128069.SZ,114.5,16.15,18.04,0.2789969040247677
94,296,128129.SZ,110.5,4.97,5.74,0.27619718309859165
95,295,113602.SH,120.7,33.4,35.28,0.27493892215568877
96,88,110052.SH,108.7,6.77,7.94,0.27485672082717877
97,130,123030.SZ,212.0,9.4,5.65,0.2742553191489362
98,103,113532.SH,107.2,6.47,7.69,0.27413910355486887
99,14,113013.SH,122.17,18.24,19.01,0.2732739583333336
100,199,128100.SZ,104.93,2.39,2.9,0.27320920502092044
101,273,113037.SH,107.81,4.03,4.75,0.270713399503722
102,275,110073.SH,119.38,14.34,15.25,0.26955718270571827
103,269,113594.SH,118.69,36.83,39.37,0.2687551724137931
104,152,110062.SH,119.03,24.11,25.65,0.26632911654914976
105,65,113519.SH,115.61,10.18,11.15,0.26625884086444024
106,225,113579.SH,120.38,40.0,42.05,0.26549474999999995
107,290,110074.SH,110.22,3.27,3.75,0.26399082568807336
108,107,113534.SH,109.32,13.14,15.18,0.26292054794520536
109,151,128081.SZ,106.7,8.25,9.76,0.2622933333333333
110,183,113566.SH,116.79,9.99,10.77,0.2590873873873874
111,145,123033.SZ,120.5,39.43,40.97,0.2520631498858735
112,231,127017.SZ,127.06,14.37,14.16,0.25203173277661806
113,178,113563.SH,119.01,23.26,24.47,0.2520097592433361
114,52,123010.SZ,113.24,11.06,12.2,0.24912115732368864
115,166,113559.SH,118.91,9.83,10.32,0.24837355035605288
116,169,123039.SZ,123.12,32.8,33.22,0.24696536585365875
117,15,113014.SH,115.7,7.94,8.54,0.24443073047858935
118,164,110064.SH,104.8,3.85,4.57,0.24398961038961042
