,index,ts_code,det_price,share_price,conv_price,over_rate
133,32,128025.SZ,105.689,14.48,15.45,0.12768995165745842
134,74,113515.SH,112.96,9.38,9.33,0.12357867803837937
135,159,113536.SH,102.87,18.1,19.75,0.12247651933701639
136,166,123028.SZ,102.0,10.89,11.95,0.11928374655647389
137,165,113028.SH,118.11,11.06,10.44,0.1148900542495477
138,58,128038.SZ,105.3,1.63,1.72,0.11114110429447854
139,106,110050.SH,117.7,8.39,7.89,0.10685697258641233
140,168,113538.SH,118.02,68.6,64.11,0.10295367346938775
141,41,110041.SH,117.57,3.12,2.92,0.10033461538461527
142,163,123027.SZ,108.011,29.54,29.59,0.08193821597833456
143,164,113027.SH,101.88,9.61,10.17,0.0781681581685745
144,123,110052.SH,117.25,8.76,8.04,0.07613013698630135
145,120,123020.SZ,106.51,14.85,14.93,0.07083791245791252
146,100,113523.SH,115.02,18.77,17.47,0.07053777304208839
147,141,113531.SH,120.1,67.8,60.09,0.06442610619469026
148,66,110044.SH,127.85,8.29,6.9,0.06413148371531982
149,95,110046.SH,118.0,11.91,10.73,0.06308984047019306
150,40,128030.SZ,134.5,10.21,8.05,0.06045543584720864
151,86,128047.SZ,125.0,36.4,30.87,0.060096153846153924
152,54,128036.SZ,119.902,10.97,9.62,0.0514651230628987
153,110,127010.SZ,121.75,13.54,11.63,0.04575516986706073
154,91,127008.SZ,181.182,9.73,5.61,0.04463619732785195
155,89,113520.SH,120.32,16.5,14.28,0.04131490909090908
156,59,113507.SH,113.76,8.0,7.32,0.040904000000000044
157,136,123024.SZ,108.8,26.08,24.9,0.03877300613496935
158,3,123001.SZ,112.101,4.63,4.28,0.03626842332613403
159,109,127009.SZ,126.176,6.71,5.47,0.028588256333830026
160,128,113529.SH,128.82,35.8,28.51,0.025882178770949782
161,111,113526.SH,126.16,10.78,8.72,0.02051502782931373
162,70,128041.SZ,120.999,8.13,6.85,0.019487269372693638
163,20,113015.SH,132.0,24.46,18.66,0.006999182338511754
164,107,123018.SZ,119.36,9.95,8.35,0.0016643216080402406
165,162,123026.SZ,107.288,13.2,12.31,0.0005418787878788481
166,78,128043.SZ,135.401,15.07,11.13,8.712674187376369e-06
167,108,128052.SZ,146.992,9.96,6.77,-0.0008676305220886471
168,31,128024.SZ,124.59,22.1,17.7,-0.0021524886877828924
169,138,128060.SZ,111.6,7.19,6.21,-0.03611126564673167
170,170,113539.SH,107.14,32.33,28.78,-0.046245221156820226
171,146,113533.SH,134.7,52.63,36.5,-0.06582747482424477
