,index,ts_code,det_price,share_price,conv_price,over_rate
45,64,128038.SZ,87.0,1.95,2.75,0.22692307692307673
46,56,113019.SH,103.07,15.83,18.84,0.22668275426405557
47,74,127007.SZ,94.0,7.86,10.16,0.21506361323155213
48,43,128029.SZ,117.82,8.55,8.75,0.20576023391812848
49,73,110044.SH,94.83,5.46,6.91,0.20013791208791215
50,11,127003.SZ,88.4,2.58,3.5,0.19922480620155034
51,34,128024.SZ,111.307,16.74,18.01,0.19751437873357255
52,58,113505.SH,91.61,5.59,7.29,0.19469928443649373
53,14,113012.SH,98.95,11.14,13.44,0.19379533213644512
54,66,113507.SH,91.02,8.38,10.98,0.19260095465393798
55,13,113011.SH,105.26,3.7,4.13,0.17492918918918918
56,49,128033.SZ,95.25,7.4,9.03,0.16230743243243226
57,65,113506.SH,95.17,17.85,21.65,0.15430280112044803
58,30,110040.SH,107.72,10.85,11.62,0.15364645161290305
59,47,110042.SH,108.6,13.4,14.23,0.15326716417910433
60,27,110038.SH,115.01,39.95,40.04,0.15269096370463073
61,53,110043.SH,97.94,5.74,6.7,0.14320209059233446
62,60,128036.SZ,87.856,7.4,9.62,0.14212799999999975
63,15,128014.SZ,99.999,11.94,13.53,0.1331544974874371
64,39,113503.SH,97.46,15.48,17.99,0.1326262273901807
65,75,123010.SZ,93.68,11.98,14.3,0.11821702838063451
66,86,128042.SZ,95.11,11.37,13.25,0.10836191732629737
67,41,123006.SZ,123.4,12.76,11.36,0.09860815047021941
68,67,113508.SH,103.02,22.75,23.74,0.07503068131868111
69,85,123014.SZ,91.2,6.93,8.15,0.07255411255411252
70,57,113504.SH,108.82,22.05,21.73,0.07240752834467108
71,84,123013.SZ,91.94,8.01,9.26,0.06287690387016222
72,59,123009.SZ,115.0,30.08,27.69,0.05862699468085115
73,89,113517.SH,112.87,54.68,51.28,0.05851748354059986
74,83,113515.SH,99.71,8.87,9.38,0.0544304396843292
75,82,123012.SZ,91.2,5.67,6.47,0.040677248677248715
76,87,128043.SZ,94.268,12.21,13.47,0.039959017199017254
77,35,128025.SZ,98.959,15.35,16.1,0.037941302931596206
78,80,123011.SZ,97.89,33.26,35.26,0.03776349969933849
79,51,113018.SH,107.55,6.01,5.76,0.030762063227953447
80,76,113512.SH,118.31,57.6,50.01,0.027201927083333317
81,52,128034.SZ,99.99,5.53,5.67,0.02521392405063275
82,4,110032.SH,126.45,8.96,7.25,0.023172433035714264
83,88,113516.SH,103.62,6.43,6.34,0.021696423017107388
84,38,128027.SZ,123.001,18.2,15.11,0.021178631868131827
85,77,113513.SH,107.1,37.4,35.46,0.015445454545454611
86,81,113514.SH,95.54,5.59,5.92,0.011801073345259594
87,69,128039.SZ,98.312,5.74,5.84,0.0002475261324040955
88,54,123008.SZ,148.0,46.3,31.23,-0.0017192224622028978
89,79,128041.SZ,98.95,6.9,6.88,-0.013368115942029007
