,index,ts_code,det_price,share_price,conv_price,over_rate
0,33,128022.SZ,111.28,0.0,11.12,inf
1,52,123007.SZ,117.05,0.0,45.21,inf
2,26,113502.SH,98.71,0.0,45.48,inf
3,10,128012.SZ,85.28,3.1,7.74,1.1292490322580644
4,12,128013.SZ,91.724,4.37,10.0,1.0989473684210527
5,39,128027.SZ,119.301,18.03,30.93,1.0465778868552411
6,2,110031.SH,105.59,24.97,42.8,0.809872647176612
7,1,113008.SH,100.58,5.85,10.37,0.7829309401709401
8,11,127003.SZ,91.948,2.75,5.25,0.755370909090909
9,37,123003.SZ,95.933,21.15,36.59,0.659663579196218
10,16,127004.SZ,93.602,4.52,7.84,0.6235391150442479
11,32,128021.SZ,94.74,11.02,18.17,0.5620923774954629
12,29,128020.SZ,96.589,19.36,29.87,0.4902445402892564
13,23,128018.SZ,93.082,7.87,11.9,0.4074660736975857
14,31,110040.SH,104.47,13.19,17.34,0.37339636087945416
15,34,128023.SZ,93.097,7.12,10.44,0.3650739887640446
16,20,113014.SH,103.14,6.66,8.8,0.36281081081081074
17,0,110030.SH,107.77,5.75,7.24,0.35696486956521734
18,9,113010.SH,102.21,4.66,6.1,0.33794206008583666
19,3,123001.SZ,96.523,7.08,9.81,0.33741614406779663
20,55,110043.SH,98.01,6.77,8.9,0.288462333825702
21,51,128033.SZ,94.496,9.85,13.28,0.27401713705583736
22,41,123004.SZ,100.61,9.85,12.39,0.26554101522842666
23,24,113016.SH,97.07,17.75,23.0,0.2578084507042254
24,57,128035.SZ,116.1,48.69,52.7,0.2566173752310537
25,44,128028.SZ,111.001,63.74,71.89,0.25193942422340754
26,7,113009.SH,104.91,17.92,21.24,0.2434645089285712
27,18,113013.SH,109.45,17.79,20.2,0.242771219786397
28,35,128024.SZ,114.36,17.21,18.45,0.22599767576990107
29,46,128030.SZ,95.929,6.56,8.25,0.20642416158536586
30,19,128016.SZ,115.101,36.9,38.48,0.20029443902439031
31,58,113019.SH,103.51,16.57,19.1,0.19314484007242014
32,8,128010.SZ,109.5,8.53,9.28,0.19127784290738575
33,25,128019.SZ,99.85,7.02,8.37,0.19051923076923066
34,13,113011.SH,109.3,4.02,4.31,0.17184825870646767
35,63,127005.SZ,104.8,6.89,7.6,0.15599419448476043
36,21,128017.SZ,115.6,23.5,23.32,0.14714553191489363
37,59,113504.SH,112.86,36.04,36.59,0.14582336293007794
38,53,113018.SH,102.36,6.8,7.61,0.14552882352941177
39,5,110033.SH,108.52,8.36,8.81,0.14361387559808614
40,47,110041.SH,100.68,2.66,2.95,0.11656390977443623
41,48,128032.SZ,103.0,9.28,10.05,0.11546336206896561
42,17,128015.SZ,108.311,12.53,12.9,0.11509329608938573
43,22,113015.SH,119.7,34.73,32.35,0.11497120644975548
44,38,128026.SZ,94.55,9.97,11.74,0.11335707121364078
45,36,128025.SZ,102.208,18.13,19.7,0.11058885824600116
46,14,113012.SH,101.43,12.4,13.5,0.10427822580645156
47,6,110034.SH,111.53,18.79,18.52,0.09927386907929744
48,15,128014.SZ,104.379,19.45,20.46,0.09799194858611832
49,62,128036.SZ,95.451,8.55,9.72,0.08512715789473678
50,60,113505.SH,103.8,7.02,7.29,0.07792307692307696
51,49,110042.SH,109.4,14.53,14.29,0.07592980041293883
52,50,113017.SH,97.62,2.71,2.98,0.07345977859778599
53,4,110032.SH,123.0,8.53,7.43,0.07138335287221577
54,64,128037.SZ,95.28,7.22,8.05,0.06233240997229934
55,45,128029.SZ,133.109,11.11,8.85,0.0603192169216922
56,54,128034.SZ,98.999,6.67,7.02,0.041938500749625074
57,65,128038.SZ,96.086,2.57,2.76,0.03189634241245142
58,30,123002.SZ,115.8,24.0,21.04,0.015179999999999912
59,61,123009.SZ,119.298,33.38,27.99,0.00034482324745339216
60,27,110038.SH,125.03,51.44,41.04,-0.002482270606531837
61,40,113503.SH,111.65,28.83,25.41,-0.015946409989594085
62,43,123006.SZ,126.776,14.86,11.39,-0.02827816958277245
63,56,123008.SZ,154.6,75.08,47.01,-0.031999733617474733
64,28,110039.SH,148.37,29.37,18.36,-0.0724980592441267
65,42,123005.SZ,138.5,20.48,13.11,-0.11341064453125005
