,index,ts_code,det_price,share_price,conv_price,over_rate
58,101,113020.SH,115.9,12.98,12.63,0.12774807395993854
59,52,110043.SH,109.74,6.57,6.7,0.11911415525114148
60,102,123017.SZ,109.5,79.85,81.49,0.11748966812773952
61,76,113513.SH,109.0,34.6,35.46,0.11709248554913292
62,12,113011.SH,114.12,4.23,4.13,0.11422127659574459
63,33,128024.SZ,118.65,19.3,18.01,0.10719507772020734
64,44,110041.SH,112.15,2.96,2.92,0.10634459459459461
65,107,110048.SH,117.5,9.23,8.69,0.10625677139761637
66,118,127010.SZ,116.16,12.36,11.77,0.10615145631067958
67,37,128027.SZ,120.498,16.48,15.11,0.10480872572815525
68,58,123009.SZ,119.1,30.12,27.69,0.0949133466135458
69,1,113008.SH,116.86,5.58,5.19,0.08692365591397867
70,34,128025.SZ,107.1,15.95,16.1,0.08107210031347968
71,109,128050.SZ,101.6,20.45,21.74,0.08008997555012212
72,23,113016.SH,104.3,16.62,17.2,0.07939831528279163
73,80,113514.SH,100.78,5.53,5.92,0.07887450271247742
74,112,113525.SH,116.6,12.5,11.56,0.07831679999999992
75,96,113519.SH,110.13,12.32,11.99,0.07180089285714272
76,84,123014.SZ,104.638,7.96,8.15,0.07135640703517596
77,110,113524.SH,103.82,14.31,14.76,0.07084779874213827
78,82,113515.SH,108.04,9.48,9.38,0.06900337552742622
79,113,110049.SH,120.56,16.48,14.55,0.06441019417475734
80,108,113523.SH,110.0,24.72,23.92,0.0644012944983821
81,86,128043.SZ,109.0,11.72,11.43,0.06302901023890779
82,105,113522.SH,120.45,34.06,29.86,0.05597093364650608
83,21,113015.SH,124.13,27.1,22.98,0.05258575645756441
84,64,113506.SH,113.7,23.41,21.65,0.05151858180264827
85,73,127007.SZ,109.897,8.29,7.92,0.04992067551266601
86,46,110042.SH,121.48,16.51,14.23,0.04703840096910952
87,53,123008.SZ,140.0,41.84,31.23,0.044980879541108874
88,49,123007.SZ,114.16,16.72,15.2,0.037818181818181786
89,120,113527.SH,107.85,15.56,14.96,0.03691259640102832
90,100,113521.SH,112.18,9.7,8.95,0.03506288659793811
91,104,110047.SH,114.11,3.71,3.34,0.02729757412398919
92,28,123002.SZ,124.0,10.53,8.72,0.02685660018993377
93,106,128049.SZ,105.55,7.81,7.57,0.02306466069142129
94,39,123004.SZ,108.9,4.26,3.99,0.019978873239436853
95,68,128039.SZ,106.501,6.1,5.84,0.019616131147541155
96,51,128034.SZ,114.3,6.37,5.67,0.017395604395604197
97,103,110046.SH,120.85,12.96,10.89,0.015475694444444384
98,117,127009.SZ,115.996,6.31,5.52,0.014735213946117263
99,116,128052.SZ,115.7,7.95,6.97,0.014376100628930825
100,79,123011.SZ,109.6,37.78,34.96,0.014191635786130238
101,81,123012.SZ,121.0,7.75,6.47,0.010154838709677361
102,63,128038.SZ,104.952,1.79,1.72,0.00847731843575405
103,4,110032.SH,143.66,10.39,7.25,0.0024398460057748626
104,97,113520.SH,122.4,23.26,19.03,0.0014067067927772572
105,75,113512.SH,130.01,64.77,49.85,0.0006173382738921926
106,98,128048.SZ,118.2,7.16,6.06,0.00040782122905023705
107,78,128041.SZ,136.926,9.43,6.88,-0.0010064899257690137
108,50,113018.SH,132.55,7.65,5.76,-0.0019764705882352085
109,114,110050.SH,128.2,10.23,7.95,-0.003724340175953201
110,89,123015.SZ,113.2,6.62,5.82,-0.004797583081570918
111,65,113507.SH,112.08,8.31,7.37,-0.0059812274368232264
112,87,113516.SH,126.13,8.05,6.34,-0.006628322981366531
113,72,110044.SH,122.46,8.52,6.91,-0.006809154929577442
114,3,123001.SZ,111.501,4.84,4.31,-0.0070882024793388785
115,40,123006.SZ,170.6,19.6,11.36,-0.011216326530612431
116,83,123013.SZ,109.111,10.23,9.26,-0.012348132942326553
117,119,113526.SH,110.59,13.8,12.31,-0.013505144927536192
118,115,123018.SZ,113.89,9.81,8.41,-0.02363414882772687
119,95,123016.SZ,131.713,13.07,9.45,-0.047675707727620524
120,99,127008.SZ,191.3,16.86,6.78,-0.2307153024911031
