,index,ts_code,det_price,share_price,conv_price,over_rate
0,9,128013.SZ,97.779,3.08,9.97,2.1651189285714287
1,6,128010.SZ,104.2,3.54,9.26,1.7256836158192088
2,7,128012.SZ,98.9,2.93,7.71,1.6024539249146759
3,2,110031.SH,113.0,21.01,41.94,1.255697287006187
4,136,128062.SZ,91.755,6.75,16.25,1.2089166666666664
5,28,128023.SZ,94.458,4.56,10.34,1.1418765789473686
6,53,128037.SZ,95.365,3.68,8.01,1.0757436141304344
7,22,113502.SH,97.54,22.33,45.04,0.9673988356471116
8,17,113014.SH,98.0,4.39,8.59,0.9175854214123008
9,13,127004.SZ,95.9,3.89,7.59,0.871159383033419
10,38,128032.SZ,95.499,5.16,9.93,0.8378005232558137
11,34,128028.SZ,107.0,25.04,42.28,0.8066932907348244
12,23,110038.SH,106.31,23.18,38.81,0.7799357635893013
13,147,110058.SH,100.49,3.63,6.35,0.7578829201101928
14,12,128014.SZ,99.209,7.63,12.64,0.643514757536042
15,31,128026.SZ,93.338,6.56,11.54,0.6419520121951218
16,45,128035.SZ,108.414,34.81,52.3,0.6288572823901177
17,80,128046.SZ,102.932,11.81,18.62,0.622856765453006
18,118,127011.SZ,106.1,7.92,11.79,0.5794431818181817
19,72,128042.SZ,101.2,8.38,13.01,0.5711360381861574
20,121,113022.SH,106.36,8.45,12.46,0.5683379881656808
21,64,110045.SH,100.04,7.87,12.02,0.5279298602287167
22,134,123025.SZ,109.388,36.55,50.25,0.503897948016416
23,141,113024.SH,102.57,6.76,9.87,0.4975826923076921
24,126,110056.SH,108.53,15.69,21.64,0.4968701083492671
25,4,110034.SH,106.03,12.99,18.32,0.49535765973826024
26,14,128015.SZ,96.209,6.1,9.48,0.4951824918032787
27,146,128065.SZ,96.653,5.8,8.96,0.49312220689655206
28,11,113012.SH,100.26,8.95,13.29,0.4887769832402236
29,55,113508.SH,103.32,11.71,16.83,0.48494927412467925
30,104,113527.SH,92.0,6.55,10.52,0.4776183206106871
31,150,113535.SH,99.21,8.45,12.56,0.47464804733727833
32,27,128022.SZ,100.3,5.44,7.91,0.45840624999999974
33,19,128018.SZ,95.387,4.93,7.45,0.44144655172413794
34,5,113009.SH,111.9,11.21,14.41,0.4384290811775202
35,18,128017.SZ,114.51,18.45,22.96,0.4250133333333333
36,40,113017.SH,98.33,2.04,2.95,0.4219289215686277
37,42,123007.SZ,103.74,11.09,15.05,0.40783318304779076
38,169,128072.SZ,105.505,11.68,15.36,0.38746301369863
39,15,113013.SH,118.26,16.58,19.4,0.38374185765983115
40,52,127006.SZ,104.3,15.57,20.62,0.3812883750802828
41,41,128033.SZ,100.3,6.49,8.93,0.38009090909090887
42,48,113505.SH,99.67,5.24,7.24,0.3771198473282442
43,111,113528.SH,98.97,17.28,24.03,0.3763015624999999
44,144,113026.SH,104.55,4.77,6.2,0.35893081761006307
45,51,127005.SZ,115.225,6.31,7.43,0.3567698098256735
46,59,113510.SH,104.55,6.62,8.59,0.35662311178247724
47,70,123013.SZ,101.072,6.91,9.22,0.34860179450072365
48,78,128045.SZ,113.15,6.5,7.63,0.32820692307692306
49,140,128064.SZ,97.063,4.5,6.15,0.32652766666666694
50,33,123004.SZ,99.584,3.0,3.98,0.3211477333333334
51,184,110059.SH,104.54,11.96,15.05,0.31549080267558527
52,110,110051.SH,105.0,8.18,10.19,0.3080073349633252
53,127,123023.SZ,99.051,5.46,7.19,0.3043529120879121
54,98,113525.SH,102.88,6.41,8.11,0.3016486739469578
55,77,128044.SZ,99.971,4.55,5.92,0.3007215824175826
56,20,113016.SH,96.79,12.75,17.12,0.2996429803921571
57,139,128063.SZ,104.407,6.97,8.67,0.2987212195121951
58,113,113021.SH,107.79,6.01,7.22,0.2949148086522463
59,149,128067.SZ,111.877,23.61,27.28,0.2926745277424819
60,128,123024.SZ,100.099,19.32,24.9,0.29009580745341623
61,159,128069.SZ,102.0,14.42,18.08,0.27889042995839086
62,44,110043.SH,103.71,5.32,6.52,0.27103233082706757
63,37,110041.SH,114.48,2.54,2.82,0.27099842519685047
64,137,113532.SH,103.53,6.33,7.75,0.267547393364929
65,109,128056.SZ,98.954,5.33,6.78,0.2587394371482177
66,117,128058.SZ,111.01,4.89,5.54,0.2576593047034765
67,82,113519.SH,107.33,10.15,11.85,0.2530645320197044
68,32,113503.SH,112.05,16.02,17.9,0.2519943820224718
69,123,110055.SH,110.08,15.19,17.25,0.25008558262014485
70,176,123032.SZ,100.0,5.55,6.92,0.24684684684684674
71,1,113008.SH,112.5,4.64,5.13,0.24380387931034483
72,135,110057.SH,109.3,8.79,9.99,0.24221501706484652
73,47,113504.SH,108.31,18.74,21.43,0.23857166488794046
74,62,127007.SZ,107.46,4.87,5.61,0.23788624229979455
75,49,123009.SZ,110.68,23.82,26.64,0.23783173803526464
76,63,123010.SZ,101.841,10.22,12.38,0.2336512524461839
77,129,127012.SZ,107.561,7.95,9.09,0.22984841509433981
78,161,128070.SZ,99.995,7.77,9.55,0.22902477477477495
79,75,113517.SH,114.37,34.04,36.53,0.22736078143360777
80,96,113524.SH,102.07,12.13,14.56,0.22517658697444343
81,92,128049.SZ,99.712,6.13,7.52,0.22322061990212072
82,153,113537.SH,103.38,16.86,19.93,0.2220423487544483
83,74,113516.SH,107.43,5.01,5.67,0.21582455089820357
84,56,113509.SH,112.0,17.43,18.89,0.21381526104417664
85,39,110042.SH,114.69,13.4,14.18,0.2136598507462686
86,122,110053.SH,110.21,6.93,7.56,0.20229090909090897
87,165,113542.SH,106.75,14.8,16.62,0.19877364864864852
88,166,113543.SH,118.78,100.8,101.46,0.19557726190476182
89,158,123028.SZ,101.438,10.14,11.95,0.1954478303747534
90,50,128036.SZ,110.288,8.88,9.62,0.19478666666666647
91,183,127014.SZ,107.222,7.95,8.84,0.19225469182389926
92,156,113027.SH,100.14,8.55,10.17,0.19113894736842102
93,97,128051.SZ,104.042,11.14,12.72,0.18798405745062846
94,67,113514.SH,102.52,4.19,4.85,0.18668735083532187
95,71,123014.SZ,107.583,7.38,8.14,0.18662008130081306
96,142,113534.SH,101.43,13.1,15.28,0.18309190839694656
97,3,110033.SH,111.28,6.98,7.42,0.18294785100286526
98,175,128075.SZ,104.4,5.11,5.79,0.1829275929549904
99,124,110054.SH,120.1,12.49,12.28,0.18080704563650915
100,35,128029.SZ,125.991,9.24,8.65,0.17946120129870136
101,174,128074.SZ,115.2,16.67,17.06,0.1789514097180563
102,177,113545.SH,104.47,10.25,11.55,0.1771985365853659
