,index,ts_code,det_price,share_price,conv_price,over_rate
32,54,127006.SZ,106.0,15.81,20.62,0.3824920936116383
33,109,113527.SH,96.3,7.35,10.52,0.378334693877551
34,42,113017.SH,101.47,2.2,2.95,0.36062045454545455
35,21,113016.SH,99.58,12.67,17.12,0.34554822415153913
36,99,128050.SZ,101.11,16.3,21.66,0.3435844171779139
37,59,113509.SH,105.13,14.8,18.89,0.34182817567567536
38,81,128045.SZ,112.6,6.41,7.63,0.3403088923556941
39,139,123025.SZ,114.0,42.83,50.25,0.33749708148494056
40,44,123007.SZ,104.2,11.78,15.05,0.3312478777589135
41,116,113528.SH,101.01,18.67,24.03,0.3000912158543117
42,62,113510.SH,108.0,7.16,8.59,0.2956983240223464
43,16,113013.SH,119.0,17.84,19.4,0.2940582959641256
44,6,113009.SH,115.11,12.85,14.41,0.2908444357976655
45,118,113021.SH,107.51,6.02,7.22,0.28940564784053163
46,80,128044.SZ,102.25,4.71,5.92,0.2851804670912952
47,100,113524.SH,103.03,11.71,14.56,0.28105619128949616
48,43,128033.SZ,102.269,7.14,8.93,0.27907866946778725
49,35,123004.SZ,101.85,3.17,3.98,0.27874763406940056
50,50,113505.SH,101.36,5.75,7.24,0.27625460869565216
51,154,128067.SZ,115.863,24.8,27.28,0.27449300000000004
52,115,110051.SH,106.18,8.5,10.19,0.27291082352941176
53,140,110057.SH,108.41,8.52,9.99,0.27114542253521123
54,174,128072.SZ,112.055,13.58,15.36,0.26742621502209124
55,37,128029.SZ,116.246,8.0,8.65,0.25690987500000007
56,145,128064.SZ,101.401,4.97,6.15,0.25476086519114705
57,149,113026.SH,107.2,5.3,6.2,0.25403773584905665
58,53,127005.SZ,118.0,7.0,7.43,0.25248571428571426
59,46,110043.SH,105.77,5.52,6.52,0.2493123188405798
60,73,123013.SZ,103.712,7.69,9.22,0.24346507152145644
61,102,113525.SH,107.32,7.0,8.11,0.24337885714285706
62,132,123023.SZ,101.1,5.86,7.19,0.24045904436860063
63,82,113518.SH,113.63,33.71,36.57,0.232705161673094
64,170,113542.SH,107.01,14.45,16.62,0.2308001384083047
65,49,113504.SH,109.76,19.13,21.43,0.2295644537375852
66,4,110033.SH,111.25,7.55,8.34,0.22890728476821193
67,144,128063.SZ,107.1,7.56,8.67,0.2282500000000001
68,155,113535.SH,101.69,10.4,12.56,0.2281023076923076
69,114,128056.SZ,100.84,5.57,6.78,0.22745996409335728
70,128,110055.SH,111.4,15.67,17.25,0.22632418634333135
71,86,113519.SH,108.84,10.52,11.85,0.22600190114068447
72,66,123010.SZ,105.413,10.7,12.38,0.2196382616822432
73,142,113532.SH,106.61,6.79,7.75,0.21682989690721655
74,78,113517.SH,114.07,34.3,36.53,0.21486212827988357
75,92,123017.SZ,115.499,55.01,57.49,0.20706008180330845
76,51,123009.SZ,111.559,24.68,26.64,0.20418628849270662
77,111,128054.SZ,110.497,20.46,22.28,0.20326156402737036
78,172,123029.SZ,116.06,15.7,16.25,0.20125796178343955
79,9,127003.SZ,106.993,2.69,3.01,0.19720791821561331
80,166,128070.SZ,103.401,8.26,9.55,0.1954958232445521
81,41,110042.SH,116.68,13.84,14.18,0.19546416184971105
82,129,110054.SH,120.52,12.42,12.28,0.19161481481481482
83,178,113544.SH,118.74,47.5,47.54,0.18839991578947368
84,27,128021.SZ,108.99,4.82,5.25,0.18713174273858915
85,134,127012.SZ,108.9,8.34,9.09,0.18693165467625913
86,127,110053.SH,110.8,7.1,7.56,0.17978591549295778
87,158,113537.SH,103.94,17.59,19.93,0.17767151790790203
88,1,113008.SH,115.0,5.01,5.13,0.17754491017964083
89,150,127013.SZ,106.83,10.44,11.49,0.1757439655172413
90,94,110047.SH,110.75,3.15,3.34,0.17430158730158735
91,95,113522.SH,116.84,29.46,29.6,0.17395247793618482
92,61,128040.SZ,110.199,10.68,11.37,0.17318598314606728
93,91,113020.SH,118.35,12.63,12.51,0.1722553444180521
94,96,128049.SZ,103.3,6.68,7.52,0.16289820359281432
95,17,128016.SZ,117.5,22.64,22.33,0.15891121908127204
96,164,128069.SZ,105.624,16.55,18.08,0.15388635649546795
97,161,113027.SH,103.04,9.09,10.17,0.15282376237623785
98,101,128051.SZ,106.616,11.77,12.72,0.1522136958368735
99,122,128058.SZ,115.757,5.57,5.54,0.1513353321364452
100,74,123014.SZ,111.83,7.92,8.14,0.14936388888888893
101,133,123024.SZ,105.0,22.82,24.9,0.14570552147239252
102,77,113516.SH,110.3,5.47,5.67,0.14332906764168182
103,137,113530.SH,104.8,15.4,16.76,0.14055064935064945
104,65,127007.SZ,111.81,5.5,5.61,0.14046200000000011
105,97,110048.SH,117.5,8.75,8.48,0.13874285714285708
106,90,113521.SH,106.89,8.17,8.7,0.1382411260709914
107,88,128048.SZ,111.02,5.8,5.91,0.1312555172413792
108,39,110041.SH,119.0,2.97,2.82,0.1298989898989898
109,45,128034.SZ,109.112,4.54,4.68,0.12476687224669578
110,147,113534.SH,104.6,14.22,15.28,0.12397187060478178
111,163,123028.SZ,105.675,11.3,11.95,0.11753650442477871
112,173,128071.SZ,108.003,4.26,4.38,0.11045338028169023
113,22,128019.SZ,115.2,8.22,7.92,0.10995620437956198
114,34,113503.SH,125.19,20.2,17.9,0.10935693069306922
115,112,123019.SZ,109.38,13.12,13.29,0.10797271341463399
116,110,128053.SZ,107.53,4.77,4.89,0.10235157232704412
117,175,123030.SZ,106.883,5.55,5.7,0.09771729729729746
118,162,113028.SH,120.11,11.43,10.44,0.09706771653543296
119,156,113536.SH,106.6,19.2,19.75,0.0965364583333332
120,52,128036.SZ,118.793,10.43,9.62,0.09567465004793871
121,48,113019.SH,126.0,21.35,18.55,0.09475409836065571
122,148,113025.SH,111.0,11.46,11.3,0.09450261780104702
123,120,110052.SH,121.56,8.98,8.04,0.08835456570155889
124,103,110049.SH,119.52,15.6,14.2,0.08793846153846144
125,176,128073.SZ,107.81,5.75,5.8,0.08747478260869564
126,121,128057.SZ,110.81,8.99,8.81,0.08591334816462742
127,153,128066.SZ,108.734,14.84,14.8,0.08440916442048524
128,72,113515.SH,117.13,10.09,9.33,0.08307522299306234
129,64,110044.SH,141.39,9.01,6.9,0.08278690344062146
130,130,123022.SZ,122.6,7.11,6.25,0.07770745428973268
131,26,123002.SZ,125.0,10.0,8.6,0.07499999999999993
132,60,128039.SZ,113.1,6.16,5.83,0.07041071428571426
133,136,128061.SZ,125.462,33.26,28.29,0.06714371016235719
134,70,113514.SH,110.93,5.05,4.85,0.06536732673267334
135,104,110050.SH,123.06,9.12,7.89,0.06463092105263159
136,0,110030.SH,109.6,5.16,5.0,0.06201550387596891
137,169,113541.SH,107.74,19.0,18.72,0.06152252631578937
138,11,113011.SH,119.96,4.49,3.97,0.06067082405345198
139,119,123021.SZ,112.351,14.41,13.6,0.06035641915336559
140,89,127008.SZ,222.996,11.8,5.61,0.06017589830508477
141,56,128038.SZ,111.204,1.81,1.72,0.05674519337016565
142,171,113543.SH,120.86,116.35,101.46,0.05392828534593899
143,159,123026.SZ,110.001,12.86,12.31,0.052964471228616035
144,138,113531.SH,130.25,74.41,60.09,0.0518374546431932
145,106,128052.SZ,184.6,11.93,6.77,0.047562447611064394
146,85,123016.SZ,122.0,9.15,7.82,0.04266666666666677
147,93,110046.SH,120.65,12.44,10.73,0.04065474276527335
148,76,128043.SZ,184.43,11.61,6.55,0.04049655469422917
149,168,113540.SH,116.56,11.35,10.13,0.0403108370044053
150,113,128055.SZ,118.2,8.42,7.41,0.040216152019002444
151,79,123015.SZ,113.937,6.38,5.79,0.03400506269592485
152,124,128059.SZ,126.344,92.78,75.72,0.031123914636775045
153,57,113507.SH,120.14,8.59,7.32,0.023777415599534345
154,30,128025.SZ,114.95,17.42,15.45,0.019504879448909124
155,25,128020.SZ,125.0,15.01,12.23,0.018487674883411093
156,33,128027.SZ,123.0,17.83,14.76,0.018216489063376393
157,87,113520.SH,123.9,17.42,14.28,0.015667049368541835
158,68,128041.SZ,132.188,8.99,6.85,0.0072166852057840465
159,38,128030.SZ,125.18,10.03,8.05,0.004684945164506727
160,117,123020.SZ,123.582,18.38,14.93,0.0038516104461371555
161,63,113511.SH,130.88,23.88,18.31,0.0035229480737017814
162,84,128047.SZ,129.027,39.73,30.87,0.002532970047822868
163,143,113533.SH,164.72,60.11,36.5,0.00021294293794720833
164,98,113523.SH,122.96,21.53,17.47,-0.0022706920575941993
165,125,113529.SH,156.54,44.75,28.51,-0.002691530726257033
166,105,123018.SZ,132.494,11.1,8.35,-0.0033109009009009344
167,135,128060.SZ,137.0,8.51,6.19,-0.0034900117508812377
168,108,113526.SH,144.54,12.66,8.72,-0.004432227488151529
169,71,123012.SZ,123.46,6.65,5.36,-0.004893834586466125
170,69,123011.SZ,111.612,38.92,34.66,-0.006045241521068977
171,31,123003.SZ,126.03,13.25,10.44,-0.0069787169811321515
172,177,123031.SZ,118.53,22.1,18.38,-0.014216561085972971
173,107,127009.SZ,130.799,7.32,5.47,-0.022581243169399023
174,160,123027.SZ,125.002,37.85,29.59,-0.022771682959048935
175,157,128068.SZ,132.49,12.52,9.09,-0.03807180511182087
176,3,123001.SZ,135.998,6.11,4.28,-0.04734625204582654
177,165,113538.SH,142.89,97.25,64.11,-0.058027979434447347
178,167,113539.SH,121.57,38.41,28.78,-0.08909539182504561
